"Country","timePeriod","stability","stabilityOverall","stabilityReduced","yield","yieldOverall","yieldReduced","areaHarvested","areaHarvestedOverall","areaHarvestedReduced","diversity","fertilizer","irrigation","instabilityTemp","instabilityPrec"
"CRI",1998,22.1857747114742,57.5551632672119,57.5629957521735,11228417.867812,10812604.3274501,10812247.6880145,472148.6,547414191.6,546942043,14.3133225879685,0.144161983854692,5.575,-71.7680932051183,-13.6830876988321
"CRI",2008,25.68177201297,79.5172442130399,79.4266094912967,12373656.9576209,12499768.1067097,12499879.3864373,514056.8,635989274.1,635475217.3,13.9132332753456,0.148929638576265,5.66111111111111,-60.4826983523132,-10.1012564871493
"CIV",1968,24.2087264936233,61.8345967845644,61.7927844384951,2445305.81787062,6035849.62418941,6061876.60260993,3347779.6,468497947.8,465150168.2,10.7817294399336,0.0024543602983362,0.157,-76.3730360997972,-8.34725881685515
"CIV",1978,19.780279673374,36.216093315168,36.1947422061345,2871104.48313463,7682313.86291374,7723196.62827566,4613544.6,549047735.1,544434190.5,10.4646588878913,0.00251625972918222,0.275,-88.0624645673433,-9.63722363246246
"CIV",1988,39.2380528417147,42.2825464279582,42.2685198637241,3282945.13032252,8740075.20771687,8793271.08562778,5664333.1,586724397.1,581060064,11.1510244650163,0.00423624093026203,0.357,-211.963595358246,-11.5408234014496
"CIV",1998,19.0045827750594,56.1005435048322,54.8848298002668,3819559.48181848,9614185.12281674,9666496.8944522,6146555.5,689544864.8,683398309.3,11.6423023864873,0.00448252941176471,0.366,-122.899184491633,-13.0552142354878
"CIV",2008,49.6673693318291,80.6220066091857,78.9926472091965,3525526.83155445,11100101.4612437,11187690.4581564,9168774.9,804319168.6,795150393.7,11.1909671333641,0.00419397055771725,0.35,-100.927325072205,-10.6845399699783
"HRV",1998,7.86680241964912,44.1403179641882,44.3088782379635,14164982.6056155,8825603.25956624,8819847.60730078,845417.8,776924096.7,776078678.9,8.64343281683178,0.135513280616383,0.637,-31.239251127847,-5.19899506692573
"HRV",2008,9.76058474867616,48.2301502655574,48.4199276722466,16858469.3020483,10682687.7798112,10676794.7843949,779352.7,823003766.5,822224413.8,9.23132273943465,0.119628167821808,1.69111111111111,-32.1098289088353,-3.87297619007538
"CUB",1968,7.85410894992855,63.1719986945095,63.0826893710842,9879595.50290031,6897743.80453343,6884434.67227992,1869226,424378954,422509728,4.30424808634909,0.0544615598112684,9.597,-115.498925056315,-7.47747812538352
"CUB",1978,17.0667396702152,34.9354671939242,34.8471202002928,12226174.475047,8501881.54344684,8485490.92633279,1964493.8,447184236.5,445219742.7,4.32718570479284,0.0818468975468975,13.138,-147.831016437682,-7.09179113843344
"CUB",1988,9.0199337680909,42.9910732456204,43.2042571584475,9117780.73464807,9500230.2402624,9501981.09669816,2263678.6,483443618.9,481179940.3,6.46124289265238,0.0476646467669135,13.107,-81.5774971034466,-12.3374269062461
"CUB",1998,10.4816663056042,51.9739704359875,51.7913799207148,7043116.60054553,10688287.429019,10701119.9862655,1928335.9,533339805.7,531411469.8,12.0217044409277,0.0153565425879732,11.502,-75.5913819054263,-8.66165738188289
"CUB",2008,9.62409336278236,81.591583920517,81.8468986555835,7301448.15211013,12190433.8570269,12202949.108623,1539825.8,619871096.1,618331270.3,14.3611203597793,0.018322354577006,8.73777777777778,-103.158118853938,-13.9461675344394
"CYP",1968,4.06090060112933,30.1872089620153,30.1369212972457,3103587.32107122,4933764.81193515,4934874.52449118,268237.9,458986541.4,458718303.5,10.2110855794511,0.0381594858969895,9.909,-59.249834425762,-3.95766779821011
"CYP",1978,12.5259521124486,32.4185954022022,32.4043899425899,5056268.81211535,5863318.84706349,5863536.49569047,128494.3,477077389.4,476948895.1,9.72697643819511,0.0590905857244487,17.624,-42.577036362723,-6.04728275613992
"CYP",1988,4.97487354011816,36.6771261639271,36.652622613254,6350388.38665172,6622840.14184396,6622884.51915079,120361.4,453232346.9,453111985.5,8.31779267274084,0.0881886037987338,24.745,-39.9058133339904,-3.10161008377874
"CYP",1998,5.22692022939691,46.8146486251736,46.7798150981642,5409428.99635845,7142975.29996756,7143369.04586572,110019.5,476118349.1,476008329.6,8.21319485893686,0.056811946753159,29.098,-61.3906541588036,-5.22345569349164
"CYP",2008,4.0090408009295,56.7294834446332,56.6990263005081,5153221.02066362,8039991.59901383,8040379.79322779,68537.5,503751361.4,503682823.9,10.9118389932089,0.0639004531491083,39.6022222222222,-58.9539909160532,-3.3432369780519
"CZE",1998,10.4085554143847,45.4001298189154,45.9914895457921,14195823.8653358,9433652.85058793,9418429.93794218,2228306.3,698763865,696535558.7,7.69938264797684,0.0694946109597336,0.966,-23.5247396568065,-7.22872531128078
"CZE",2008,12.1571906760723,45.8382756425238,46.070369513515,17499721.6122832,11134573.0990695,11117593.1436952,2077360.3,777673049,775595688.7,7.06167684336118,0.107175385253265,0.862222222222222,-29.908977094761,-6.58611273932565
"COD",1968,104.573924923879,55.5623212320443,55.2520689236876,4679624.73185318,5793470.08579178,5799263.16158814,4400223.6,857848458.4,853448234.8,10.3186849193333,0.000471717858113618,0.01,-111.825561294676,-26.0067460102163
"COD",1978,71.9517074901559,45.1562930776668,44.9523694738103,4781430.95901684,7166854.17957404,7181257.69589803,5414238.6,909337188.7,903922950.1,10.1284996975113,0.000459685591789009,0.028,-130.838276737248,-35.2080108931549
"COD",1988,75.9365442991722,47.4381112225303,47.1424025531821,4951425.72492641,8317073.6524559,8342138.55496993,6688883.2,907621862.2,900932979,9.83504713015108,0.000337445610442795,0.04,-136.682993911741,-16.9425638263032
"COD",1998,235.309932569862,60.2158237875809,59.9987129138901,4937852.42913747,9372646.24062926,9399654.45006011,5947801.2,980668785.9,974720984.7,9.67151806634234,0.000155198810850985,0.04,-82.4755286487274,-16.1878757116515
"COD",2008,28.7487646111965,76.8531281269648,76.9522603770559,4995462.84364529,10874010.5161631,10924413.8586251,9299476.3,1095102099,1085802622.7,9.02604297338934,0.000775702063231829,0.04,-40.5241289677623,-22.4603450939406
"DNK",1968,15.4832974885446,26.6595837594561,26.2679391310717,13374822.4426274,5665030.17897748,5629593.16932832,1878440.1,410205235.4,408326795.3,2.83756984273788,0.118827067106052,4.918,-25.9075406777387,-4.56319090535707
"DNK",1978,10.5714069422343,28.5304939948255,28.5618163165136,15050097.1532365,6809715.32501126,6769395.63236312,2043079.1,420095831.8,418052752.7,3.51783020027377,0.146873802281369,13.721,-22.6181165520011,-6.84786825883225
"DNK",1988,11.5464025521875,35.201306634135,35.0219160104806,18513099.1396727,7907697.04525319,7853932.53699384,1944804.7,384537879.6,382593074.9,4.81415148475427,0.136492929292929,16.458,-21.0409691861066,-3.94366079134375
"DNK",1998,32.7832968581354,37.9474212025624,37.5760758792364,20110773.631501,8593971.00270225,8541816.99353611,1766124,391810989.5,390044865.5,4.57259976444418,0.0898841708868978,16.795,-21.9784285986035,-5.71860366313191
"DNK",2008,19.6584445767217,48.6659689004669,48.500437104587,21609265.0074084,9777042.0079297,9726612.54153455,1734639.4,408384506.8,406649867.4,4.64716331856419,0.0829695926633384,14.7022222222222,-23.3224925377735,-8.75395750708957
"DOM",1968,18.7349244583531,66.7574340658271,66.7229818030399,6458348.80283679,6380401.0564758,6380266.03534857,832315.1,495455526.4,494623211.3,12.3162324306858,0.0245998833722093,5.492,-74.0830213309114,-6.78139734167078
"DOM",1978,19.0056846440796,37.0556230293149,37.0028917026661,6791866.18826848,7837553.83284383,7839391.93791439,911827.1,519184009.7,518272182.6,12.0681640362627,0.0216713400028181,7.034,-107.574029130653,-6.67546808794513
"DOM",1988,21.6414599330919,42.9488113155013,42.9458240824548,5821773.02881889,9349496.27281804,9356092.68166479,944255.3,502242455.9,501298200.6,13.6282614884843,0.03276008492569,9.324,-63.6899144627068,-4.62454307026576
"DOM",1998,17.6047192282812,53.7169666967524,53.5972300001699,6691749.96446675,10709756.5712703,10715983.7351628,863681.6,560297439.5,559433757.9,14.7649266015025,0.0377168827062915,11.424,-77.2173177739736,-5.61898821805207
"DOM",2008,29.6154144055339,80.9120493352561,80.8123329101204,8187994.27729373,12352693.407487,12358547.6706712,908242.5,649165722.4,648257479.9,15.6834244252747,0.0395158286445013,12.9088888888889,-103.889032924521,-4.97708857829696
"ECU",1968,22.7943953079684,50.8645933944978,50.7010205318363,4850785.96313769,6205107.30371647,6207761.19632773,1644010.5,835909975.4,834265964.9,14.9658415686426,0.0107895024177195,9.736,-59.5893458807785,-5.13049714485865
"ECU",1978,20.7257989655174,44.4113891928245,44.3714594368291,5051376.0893307,7414830.03440588,7419165.95432955,1657882.3,939760024.3,938102142,13.4228352767097,0.0147162488038278,9.64,-46.7610880474417,-2.28328582164396
"ECU",1988,34.611898211977,47.5586609130843,47.5037978158425,5315750.08076239,8547646.36789976,8556170.4396662,2435722.7,932516491.9,930080769.2,13.3575599601959,0.0173088597349162,10.465,-60.1062821940349,-5.07962630416789
"ECU",1998,19.1196346816727,62.2584488741292,62.4110335900217,6857592.0888825,9475849.58485031,9482026.89279647,2378825,1019859577.2,1017480752.2,14.5157560340449,0.0450341758899192,12.491,-47.1192011488799,-8.97802448939416
"ECU",2008,10.9586182752667,77.1262591509128,76.9444796862191,9498712.0452775,10982075.1633188,10985198.445373,2334363.4,1134197422.1,1131863058.7,14.0135371663372,0.0656875049161181,21.8711111111111,-57.7616058277058,-9.45094506868364
"SLV",1968,15.6545157097753,65.4741438586176,65.5577173033155,5003165.38516038,6617853.23558752,6620254.2031405,670856.6,452331973.8,451661117.2,6.73253113120407,0.0886743593586093,2.128,-74.7029871253051,-11.8187996531099
"SLV",1978,14.1167811602472,36.2015795516394,36.1950511088253,5399973.23036943,7918131.93685606,7921751.38432495,764069.1,528447690.8,527683621.7,6.72013401887032,0.0746603475513428,2.701,-67.036751619464,-13.1630651344008
"SLV",1988,13.8421170820528,40.3918011070141,40.3544123001701,5987889.31459619,9137653.25993598,9142309.61947107,786365.8,533751167.4,532964801.6,6.43555029979113,0.0674874924471299,2.96,-96.6791522243622,-6.16325820775217
"SLV",1998,26.4464680627976,56.1434178752454,56.0822922331205,7168526.98915903,9921446.49716483,9924578.91834987,712861.4,632493091.6,631780230.2,6.52121489697968,0.0567990055248619,2.955,-78.5263276925458,-8.3238462997387
"SLV",2008,21.8374939535236,79.2274811590816,79.1433881866966,8146049.93201163,11294841.6469693,11298052.3139335,759029.6,744041141.7,743282112.1,6.46174070758708,0.0711457207644963,2.88777777777778,-44.1804377197771,-7.32714775706184
"ERI",1998,2.6878615725887,39.8083472764423,39.7933860868736,1987488.58374529,9193927.75441572,9201052.50545833,604416,608768078.2,608163662.2,9.334065604256,0.00428383683222393,0.282,-43.7637569505341,-11.0690342697927
"ERI",2008,8.19736590870584,49.361868884184,49.3688527594319,1926498.2776164,10937508.3846097,10945937.900482,616058.5,658557979.7,657941921.2,7.72368926082465,0.00145962479871176,0.28,-81.5639283042866,-6.28501713451579
"EST",1998,8.51184708574887,38.8782102656699,38.8326998687428,7014608.79350727,7990529.64638801,7991413.81201628,361996.4,405447471.2,405085474.8,5.93233900893873,0.032076477913706,0.157,-14.5701300927157,-3.20531229846959
"EST",2008,6.37841494232674,47.022310501902,47.0657619065449,9973135.33946708,9190242.15315927,9189417.37215307,435260.6,425141172.3,424705911.7,5.8866041159283,0.051394155974184,0.112222222222222,-26.4209476987871,-4.22463394087561
"SWZ",1968,8.43520515946884,63.5773021746689,63.5594026239754,6716349.92718606,6644764.65003369,6644786.42309866,143702,434471665.2,434327963.2,5.91261378047439,0.025490625,2.753,-60.758861361888,-5.56297784770033
"SWZ",1978,11.3841295474194,44.3733504596847,44.3715185086903,9793849.2501157,7799991.28074958,7799556.25060449,149372,677977445.8,677828073.8,6.2326216627255,0.0402998215348007,3.218,-60.3703035517011,-5.19607834397625
"SWZ",1988,17.4895664055613,47.8622712272627,47.8477840000158,9998796.80708619,9103832.01972283,9103621.05174457,170149,673632161.8,673462012.8,6.0784603509383,0.0246443057722309,3.842,-53.9092478211836,-5.3848638116554
"SWZ",1998,18.7569288054663,52.7489583128808,52.746942225355,11405780.2336771,10185380.2546896,10185130.5878235,157915.4,724240896.4,724082981,6.32106940397728,0.0100417318727178,4.067,-42.7675440128386,-3.2028008275268
"ETH",1968,17.6577022071726,42.9770804939876,42.7822397618441,2671714.26653922,5565678.19421205,5597188.38281817,8063805,750246459.3,742182654.3,13.3237248232249,0.000417875609395775,0.264,-59.4069946313024,-18.7868153458914
"ETH",1978,8.22673555740563,37.4036577621132,36.7513790013346,3547609.70529475,6765579.32863245,6794020.86354118,7048138.4,801922125.7,794873987.3,14.2033281964001,0.00106281216775407,0.276,-55.4418743413944,-15.614644915906
"ETH",1988,12.2796780266515,38.9654452252621,38.9459418376276,3828710.32097484,7814141.62220411,7855784.04762527,7854463.8,771784153.5,763929689.7,13.9367880774024,0.00379417332580956,0.62,-50.5512210267222,-13.4262665456789
"ETH",1998,16.6673142379778,58.3350203156615,57.7498729518403,4117055.11073589,9117476.7754326,9173367.59444625,11100588.3,1003559801.4,992459213.1,13.964876987758,0.00646485444367387,1.149,-92.1938224121787,-13.4344995574699
"ETH",2008,28.4017757665987,70.3320712974947,69.8654874205592,6371894.28613058,10568984.6946452,10623989.3305219,14478254.9,1115309578.8,1100831323.9,15.2848808403414,0.010092521224502,1.96777777777778,-64.8939334696277,-22.8333602667962
"FIN",1968,11.7296609191754,26.6061930166589,26.5658852912923,8779037.06076661,5793433.54208766,5783503.86596321,1307647.6,395727159.7,394419512.1,4.171731691681,0.070266695800723,1.056,-17.5275000797125,-6.14987387963274
"FIN",1978,6.56230449607232,28.4213203714461,28.4151322345179,9548297.28408833,6889980.86200406,6881389.13072373,1328897.7,414152449.7,412823552,4.30425787734912,0.0861116381697281,2.198,-18.4625691370941,-7.17268377434289
"FIN",1988,10.7068711208785,34.8182738540181,34.8585916166009,11559910.4199409,8048713.1691796,8037381.87375957,1209884.2,374106428.6,372896544.4,4.52221638920945,0.0839994452050504,3.243,-15.4810851976689,-7.70325861624979
"FIN",1998,12.1386967744632,39.1724932939354,38.8981046558669,11101632.3702375,8607344.10103978,8598955.61123979,1298542.3,388686301.8,387387759.5,4.57215797682185,0.0782884968612213,3.938,-20.1022357442931,-3.91397749983792
"FIN",2008,16.8706929033212,49.446707572642,49.6770635661605,12343127.8755788,9872338.27186338,9865172.05424735,1159911,402278271.7,401118360.7,4.70006598297351,0.0707520327914038,3.40666666666667,-13.6725739813328,-6.77675780661439
"FRA",1968,12.6627100361572,45.8511218436591,45.3043138078763,12261412.8189995,5848408.82323326,5745718.88222674,12713106.6,808025908.7,795312802.1,8.75911215079422,0.0835150127441752,2.884,-21.3732928798442,-8.97320338161545
"FRA",1978,20.2886972688407,41.6619909601069,41.3553428605135,16084464.8575053,7321584.64905271,7184616.69446402,13156540.2,855533721.1,842377180.9,8.71327918763529,0.119648161439206,4.68,-25.2342224985905,-7.7230983503325
"FRA",1988,37.8405369332987,42.5218260310464,41.5413587946698,19160858.4941033,8428000.55808412,8255060.43532211,13417516.1,846170926.3,832753410.2,9.36409715507472,0.127477807834468,7.447,-32.1665693905834,-4.95787337497864
"FRA",1998,17.6957837964846,53.2806008283763,54.4960071402624,20923275.3765895,9395922.16105556,9224947.93003813,13388608.9,918463974,905075365.1,8.86727757940156,0.120653020401076,9.028,-28.4386369433381,-8.91193759551343
"FRA",2008,16.0465124692101,65.5071583362338,64.3345189608605,21566197.6959086,10671523.6572804,10527021.101826,13699443.2,1049796539.6,1036097096.4,8.51776489225785,0.108617866758106,9.60111111111111,-38.043981467769,-7.36996990459819
"GAB",1968,46.312849024821,62.0516300898134,62.04393482722,3583266.91931898,7519424.54036263,7520837.99789162,120518.2,335877528.7,335757010.5,8.57684695433928,0.000265553869499241,0.08,-94.7263279589725,-13.1071337611285
"GAB",1978,48.676190992496,34.3053492400237,34.3012408698633,4150142.63682087,9428488.11835096,9430889.55588556,162928.8,358962279.6,358799350.8,8.69243648823424,0.00106201550387597,0.08,-81.6391324171475,-8.39530121963628
"GAB",1988,30.1405402979948,40.7284852571046,40.7145666375396,4683352.14498605,10236675.1010746,10239016.461268,187710.6,445184504,444996793.4,9.29796111577997,0.00035575485799701,0.08,-135.26491726805,-12.7887089289417
"GAB",1998,69.8159523635409,57.3164224963779,57.3246957122567,5034978.82983385,11575065.2516846,11577589.8640792,196903,510035425.1,509838522.1,8.81950661108952,0.000826666666666667,0.08,-78.3374555784319,-8.70143188877578
"GAB",2008,92.1638400171235,65.6122105758979,65.618555940727,5001053.58344949,13161642.1042351,13164752.7572813,234114.2,614355269,614121154.8,8.84264946000574,0.00452466666666667,0.08,-57.4654172741106,-10.2498554998753
"GMB",1968,15.1721935546358,55.4066466958612,55.361940791081,4554149.80205882,6474937.76066913,6475863.41489453,186200.7,380984622.8,380798422.1,4.76177954706648,0.0016635700066357,0.182,-69.4938028192632,-4.43425266205498
"GMB",1978,11.2782407040953,31.1666040680565,31.1686308337057,4431768.50003592,7956994.77791049,7958444.07201546,174764.2,424436271.2,424261507,5.11568998753404,0.0072603648424544,0.172,-64.77686329386,-6.14269941046237
"GMB",1988,10.3211737384497,38.1236109657934,38.1194690816592,3873050.74882355,9140701.36774907,9142961.4839268,191168.2,444084192.2,443893024,5.43090708439188,0.00153902953586498,0.301,-94.002703748822,-8.88546059344631
"GMB",1998,7.95144120097414,47.2946826657976,47.3088735696337,3790895.83027396,10527616.5935651,10531824.7320788,299924.8,483399061.9,483099137.1,5.30033637617256,0.00474449458135678,0.402,-105.712698137926,-6.66067341586332
"GMB",2008,14.3809472910341,80.8055600758576,80.8245231123219,3256411.94010671,12390706.2185337,12397339.8547672,403128,553289460.9,552886332.9,6.0273243911023,0.00169831207289294,0.764444444444444,-152.339946553738,-8.00930624340083
"GEO",1998,8.80479935906008,48.5320723690356,48.5181395383817,4758315.84116575,9418959.17564035,9423082.82369618,592132.1,663064990.3,662472858.2,11.7486308125113,0.0284628347183749,15.9,-30.1314277568421,-6.55080642535833
"GEO",2008,9.32340308341558,46.8359361994564,46.8098589280686,5013161.07318929,10971649.7387827,10974594.1793216,372618.3,750296718.8,749924100.5,12.6621895022058,0.0788087028890738,17.6666666666667,-20.5788023187744,-6.28742326628986
"DEU",1968,16.3319844236885,32.9204880701235,31.2882807762195,13446288.2951073,6196579.43592808,6070855.71931183,9481464.5,556358432.4,546876967.9,7.41656343581782,0.143695425695602,2.287,-24.3382540416843,-5.80278850817666
"DEU",1978,22.6163280552435,32.0412454352876,32.3685216238063,16064197.5023534,7644043.82469613,7503486.1396685,9505051.2,578148090.1,568643038.9,7.16246481599553,0.176998877665544,2.533,-22.2988125345908,-8.59237136996543
"DEU",1988,32.6462371922463,36.0219214525785,34.2676000886946,19140813.1468403,9087709.80973143,8917264.01471106,8980107.2,539054913.9,530074806.7,8.33163442523915,0.153665168855457,2.765,-30.593292309439,-8.35717066845464
"DEU",1998,15.0031629514552,40.1282427714405,41.6452776643711,21504793.3039256,10233488.9815067,10044255.5653188,9360835.3,567586997.8,558226162.5,8.21764071221759,0.150491037434575,2.948,-35.5175668762714,-6.26508790002553
"DEU",2008,18.6286826263778,44.7317357131153,44.3007826578635,23640379.3829921,11575543.7212502,11425578.2584982,8986154.8,733888848.7,724902693.9,7.71250494093351,0.137352081484369,3.96,-34.1989432717691,-10.6766323092094
"GHA",1968,26.9542509617258,66.235702776855,65.7798202977047,3095363.1226088,6277959.60797707,6302774.56533376,3518837.2,455020652.6,451501815.4,9.71251493558007,0.00136820359281437,0.05,-83.9683440771277,-6.42686395564926
"GHA",1978,32.6244986532989,34.350797887848,34.1546811329516,3342093.35386362,7952444.68305356,7984507.76871814,3270747.2,474494491.8,471223744.6,10.9297486902798,0.00210395778364116,0.05,-76.8155685623981,-8.04612343863351
"GHA",1988,14.1892752989342,42.1607073383045,41.992916026511,5046405.69749445,9122230.90177884,9152967.50961014,3770519.7,502335667.1,498565147.4,12.5159506976453,0.00137914808206958,0.052,-177.566416532647,-8.72905119497007
"GHA",1998,30.5128663344178,54.0894220403333,53.9236062491552,5394488.01464744,10307769.6413372,10356387.0398558,5705239.3,583484805.1,577779565.8,12.2027424290878,0.00189805358085245,0.201,-129.801888138904,-11.5995214885821
"GHA",2008,41.3624285891631,83.2968233260755,82.8183780845919,7126621.87993842,11657929.7152926,11702652.0900222,6728541.6,689826671.6,683098130,12.8652728345179,0.00501594846758883,0.223333333333333,-78.4022710795787,-13.4623452873502
"GRC",1968,12.3150040630836,48.5111135503955,48.4017127117062,6730464.45521418,5747852.02140894,5745157.11057945,2439854.1,870584752.2,868144898.1,10.7152775632791,0.0603273105788013,8.964,-44.051845417912,-4.17120780153416
"GRC",1978,14.9256501751522,43.4783207391342,43.2672303843867,9758792.34584408,7049163.51436597,7041937.51106111,2389344.7,897886545.9,895497201.2,10.2742497077753,0.099440350877193,11.152,-51.692330833251,-6.11464664738604
"GRC",1988,14.3854075140324,44.0183852371936,43.6004127387402,9379895.95458847,8180546.26264294,8176427.05718684,3091441.4,901982241.9,898890800.5,11.3272997037182,0.0938418438813192,13.367,-27.1333884160202,-7.00215577248295
"GRC",1998,26.2509002285918,56.4819922355502,56.3104235353653,9636248.59033973,9102097.35344848,9100436.17528452,2980846.8,986826445.9,983845599.1,10.399542873318,0.0636045870837379,17.691,-42.2008012699519,-5.01546155533368
"GRC",2008,36.2719721360341,68.6523720074492,68.584768986728,9630558.9114559,10312405.5077631,10313908.4521871,2690250.6,1126816350.1,1124126099.5,10.9769490639841,0.0511656432997896,21.0588888888889,-41.1452870766992,-4.83422616317964
"GTM",1968,17.4147470261421,51.9513260183822,51.8352750818661,4429243.93876009,6015915.39137665,6018750.57177494,1339683.7,758032491.8,756692808.1,6.39890557804692,0.0195741466144376,2.273,-66.3338451679326,-9.46935610687627
"GTM",1978,27.2034836348218,43.20428536926,43.1402459268129,5596328.31216978,7461003.7068186,7464334.47494078,1413546.2,800454519.7,799040973.5,7.09486650397529,0.0333276730627724,2.826,-83.8749609709228,-13.0541689072003
"GTM",1988,26.0688569742758,47.2901914617861,47.2129862621035,6999436.20757901,8530078.53508122,8532760.24053968,1501811,866272135.6,864770324.6,8.65811144276792,0.0534080195069087,2.796,-103.282800068205,-9.2334027372286
"GTM",1998,49.2063108466355,61.9285809166029,61.9211709390979,8463226.11987052,9633591.36625296,9635629.404395,1667459.6,953896944.7,952229485.1,10.0239715500856,0.0557806442743894,5.512,-78.5844348875826,-9.44251153733942
"GTM",2008,35.8510481214557,75.6334028513751,75.5894155885274,9985456.11928665,11159378.2945442,11161774.0194714,2195255,1069260635.6,1067065380.6,9.84483571936147,0.075346989143512,8.59,-48.8846445467924,-10.4266797801329
"GNB",1968,30.5043519706526,58.8031443870008,58.7989830114009,2686904.11377067,6632044.97608977,6634335.56564151,225725,391487398.9,391261673.9,7.17446724311585,0.000210868079289132,1.236,-76.5394909460148,-5.53076488196622
"GNB",1978,7.25846740341881,31.994607159195,31.9817524189437,2864679.40827415,8446120.70849892,8450196.11379077,296546.5,411457769.4,411161222.9,8.16441863283461,0.000806194418889911,1.208,-100.719459685097,-8.24585493342314
"GNB",1988,19.0212753252955,41.4053006920654,41.3873141148201,3617968.62735812,9343954.25648501,9347245.16468417,274531.3,485120856.9,484846325.6,8.9362288787476,0.000404222048475371,1.26,-98.8094378157536,-12.0786167379295
"GNB",1998,19.6635319894304,50.6415646197879,50.6968980318561,2795864.9343014,10816503.6578382,10823132.1823173,431574.1,522893506.1,522461932,6.83415438878103,0.0011472275334608,1.534,-95.9199817562664,-7.76873648296294
"GUY",1968,20.674774295476,61.5208802721981,61.4197145747806,10140210.4548419,7278325.05132523,7276712.19921782,177993.8,315702032.9,315524039.1,3.05026519148885,0.019546332550248,8.478,-75.9945722055998,-8.10085146159164
"GUY",1978,24.0849129229721,31.3831596739117,31.3580355421386,11962046.6132174,9182264.61265393,9180947.14039756,161181.8,339572325.3,339411143.5,3.4235201531077,0.0178140571197083,7.524,-46.0971931318246,-7.44608184871694
"GUY",1988,44.99755413336,38.6873235488769,38.6682935863156,11739177.1368766,10465822.3342026,10465257.5114351,177527.5,388351822.9,388174295.4,4.56711060154413,0.0216760731319555,8.48,-67.3309464403619,-6.86794339512221
