"Region","Country","timePeriod","stability","stabilityOverall","stabilityReduced","yield","yieldOverall","yieldReduced","areaHarvested","areaHarvestedOverall","areaHarvestedReduced","diversity","fertilizer","irrigation","instabilityTemp","instabilityPrec"
"FR43","FRA",1978,4.74013701188014,18.6103489923202,18.8303268083384,13028.7636518834,14615.5183003834,14624.2690608332,74080,13328350,13254270,1.79093865523402,0.119648161439206,4.68,-17.6298410698108,-8.65322778244768
"FR21","FRA",1978,13.4421934454576,18.8701340343014,18.7274250940131,23210.9559069456,13674.80516091,13391.3128717574,422050,14624470,14202420,2.86137543449033,0.119648161439206,4.68,-23.0482715126161,-6.81289517650879
"FR62","FRA",1978,10.6781742306399,13.9699908930877,13.8700598160507,10293.7128507138,11582.8757159673,11613.8316536249,313150,13275570,12962420,2.57499271721972,0.119648161439206,4.68,-22.0935409499391,-8.28382506774567
"FR41","FRA",1978,8.41996774975602,18.6103489923202,18.9193280941684,13783.6435846194,14615.5183003834,14630.3163636965,235430,13328350,13092920,1.70195852291739,0.119648161439206,4.68,-21.0279940401644,-7.58531311318398
"FR30","FRA",1978,16.7648157869601,18.6103489923202,18.1706012304265,25183.8478436089,14615.5183003834,14401.2671945187,264840,13328350,13063510,2.74525546237334,0.119648161439206,4.68,-23.4900786756551,-7.2196965052494
"FR63","FRA",1978,7.29537226861227,13.66544632896,13.6679819893275,9595.08746474909,12403.8375499727,12411.5296740129,32900,11979450,11946550,1.7216683657842,0.119648161439206,4.68,-22.8307688444216,-7.05146994118963
"FR83","FRA",1978,8.87245399030709,13.6053884564678,13.6041290049324,9184.18181818182,12340.3752891286,12340.644949722,960,11313980,11313020,1.9353558331679,0.119648161439206,4.68,-22.316193098291,-5.16062431250985
"FR53","FRA",1978,8.36499187508055,13.9699908930877,13.8933030971225,10941.3477989326,11582.8757159673,11598.4624628503,304640,13275570,12970930,2.35706706774614,0.119648161439206,4.68,-28.5147478159016,-5.38330994135415
"FR71","FRA",1978,7.4132740497555,18.8701340343014,19.0105698990174,12412.9745493206,13674.80516091,13685.6014126485,125540,14624470,14498930,2.80216422313808,0.119648161439206,4.68,-19.4794425680952,-7.11770470926015
"FR22","FRA",1978,17.2975385575651,18.6103489923202,17.8278453253659,28623.0998371029,14615.5183003834,14169.9896522341,411550,13328350,12916800,2.94322986814943,0.119648161439206,4.68,-22.9380415968775,-7.20639338166353
"FR42","FRA",1978,11.4796128117046,18.6103489923202,18.636686855367,17225.966129879,14615.5183003834,14606.2227715601,47520,13328350,13280830,2.61567097045002,0.119648161439206,4.68,-20.4777664671459,-6.42309257213804
"FR23","FRA",1978,15.1827469807729,18.6103489923202,18.4877562748111,22939.7496080658,14615.5183003834,14537.2983827433,125180,13328350,13203170,2.90175265538844,0.119648161439206,4.68,-27.0664064708219,-7.39304591495524
"FR52","FRA",1978,9.36809038930336,13.66544632896,13.6522163618339,14553.4355734943,12403.8375499727,12370.3700247801,188680,11979450,11790770,1.65784448892705,0.119648161439206,4.68,-27.1735012354721,-4.51529528354635
"FR51","FRA",1978,12.879695891635,18.8701340343014,18.8596002828168,12336.0646291124,13674.80516091,13686.2123620446,123360,14624470,14501110,2.45840835535711,0.119648161439206,4.68,-27.8785680211544,-5.27043866184475
"FR25","FRA",1988,8.9834915998183,20.7042865179857,20.3582738839672,38006.1168860445,16982.9388325278,16659.3807107254,233030,15433110,15200080,2.36363565140483,0.127477807834468,7.447,-28.3840513865129,-3.28760574591248
"FR42","FRA",1988,11.0619657798272,20.7042865179857,20.7284028637993,34112.1091562272,16982.9388325278,16932.1097092323,46530,15433110,15386580,4.61583469781138,0.127477807834468,7.447,-41.7908457977521,-7.8978953909549
"FR72","FRA",1988,25.8271923143546,20.7042865179857,20.6090156645665,18299.7377462213,16982.9388325278,16973.8154909663,105030,15433110,15328080,4.31416731133388,0.127477807834468,7.447,-33.9145043036306,-4.61014340348493
"FR71","FRA",1988,15.4176774705178,20.7042865179857,20.5637338036096,22070.3273671249,16982.9388325278,16925.9377832012,171900,15433110,15261210,4.03595228341354,0.127477807834468,7.447,-38.402238050616,-4.05890930067785
"FR43","FRA",1988,19.3468065763969,20.7042865179857,20.5804211286438,23398.9033760845,16982.9388325278,16945.7584993773,89970,15433110,15343140,3.65022718850804,0.127477807834468,7.447,-41.0832868905981,-7.47572727230492
"FR26","FRA",1988,20.8565935264061,20.7042865179857,20.4145077019992,17374.6997073788,16982.9388325278,16973.6119963762,375480,15433110,15057630,3.79224056692334,0.127477807834468,7.447,-39.1525702517983,-5.24843838117941
"FR62","FRA",1988,14.9648000113025,17.1645560009035,17.0034006160495,13428.533421517,15080.3322853576,15127.8529305862,398030,14289950,13891920,3.33662939101629,0.127477807834468,7.447,-28.9545351588057,-4.20419486594242
"FR61","FRA",1988,9.04686373327168,17.1645560009035,17.137666336633,21448.0619100578,15080.3322853576,15015.7035814162,149570,14289950,14140380,3.4896677488662,0.127477807834468,7.447,-29.5404777374091,-4.31616578745669
"FR30","FRA",1988,20.9224991558278,24.2738093503173,24.2195356997967,34227.4847019566,19070.0055541666,18742.9828619041,280410,13227130,12946720,4.21641546809807,0.127477807834468,7.447,-26.4475381023724,-4.07780709235276
"FR63","FRA",1988,6.08131775237128,17.1645560009035,17.1868246827362,24575.3003194321,15080.3322853576,15045.2846559064,52420,14289950,14237530,2.6691035016916,0.127477807834468,7.447,-27.8424289131467,-4.08948781065523
"FR53","FRA",1988,16.086539953435,17.1645560009035,16.9089458094137,14691.8664555961,15080.3322853576,15093.5115814418,466980,14289950,13822970,3.43258910121889,0.127477807834468,7.447,-26.9327226375205,-3.93145105758824
"FR41","FRA",1988,16.8186970368776,20.7042865179857,20.7133682566234,21446.8405182871,16982.9388325278,16887.014350607,323890,15433110,15109220,3.08076950721054,0.127477807834468,7.447,-40.5525438429227,-7.04328501067196
"FR23","FRA",1988,22.5712102754909,20.7042865179857,20.4521122928921,30691.4584136869,16982.9388325278,16818.1985383553,183090,15433110,15250020,4.40358647530467,0.127477807834468,7.447,-27.5051218504915,-3.3082461925354
"FR82","FRA",1988,21.8122421209773,17.4346610895081,17.3650695808575,12911.9350532574,15109.6323908748,15117.1649311758,49880,14589120,14539240,4.2808619916151,0.127477807834468,7.447,-42.9155794652356,-5.11511989658751
"FR81","FRA",1988,17.1229928375901,17.4346610895081,17.3816603154745,9511.59570378049,15109.6323908748,15130.338469112,52980,14589120,14536140,4.15010870596606,0.127477807834468,7.447,-38.4404266711124,-4.1975115716595
"FR21","FRA",1988,36.0548822967337,20.7042865179857,20.0863990445435,26658.6505150359,16982.9388325278,16683.6443839688,462920,15433110,14970190,4.53075483546641,0.127477807834468,7.447,-32.9006139485181,-6.00345367487865
"FR10","FRA",1988,14.3596070285377,20.7042865179857,20.6782506766215,26665.5897750856,16982.9388325278,16889.3431718086,148370,15433110,15284740,4.13160318541081,0.127477807834468,7.447,-30.1397566785259,-5.12325763974668
"FR52","FRA",1988,9.21558256175936,17.1645560009035,16.1090744472809,31860.9157644726,15080.3322853576,14519.9567850289,467540,14289950,13822410,2.27706975243024,0.127477807834468,7.447,-25.2216995646031,-4.29080415204993
"FR22","FRA",1988,24.6083459539098,20.7042865179857,20.201849999951,34279.1724290202,16982.9388325278,16484.2368847456,433380,15433110,14999730,4.34722569306353,0.127477807834468,7.447,-26.8472966798068,-4.61311944990282
"FR83","FRA",1988,6.68387921348103,14.920343181697,14.9178146246853,9883.32913752914,13808.571631088,13809.0115629014,1060,9184900,9183840,1.69698975401951,0.127477807834468,7.447,-44.8279823352555,-12.4061695915688
"FR24","FRA",1988,14.170141448476,20.7042865179857,20.7734577601251,16800.1054098171,16982.9388325278,16990.834181747,583520,15433110,14849590,4.10425983710596,0.127477807834468,7.447,-30.0295537370327,-4.45937137063615
"FR51","FRA",1988,5.16470178682707,20.7042865179857,20.7136190007671,27159.9151721572,16982.9388325278,16657.6767537307,489970,15433110,14943140,2.45890241196072,0.127477807834468,7.447,-25.5912269103998,-3.6053041645318
"FR42","FRA",1998,19.1055410076979,18.8668414954828,18.8468274686238,30791.2977136842,18731.7572358128,18705.5105977378,69617,32037358,31967741,3.74672141324724,0.120653020401076,9.028,-33.137938562293,-8.20777355469384
"FR25","FRA",1998,18.6723462093389,18.8252565411932,18.5434118023306,33426.3418975852,18322.492563866,18120.7883409224,445317,33757961,33312644,3.55723693740764,0.120653020401076,9.028,-33.2667611639796,-8.05487165766246
"FR24","FRA",1998,13.0935783955585,18.7399545883002,18.816761524084,21253.4090857935,18229.0579999398,18092.8545264868,1469950,34055910,32585960,4.30418943918888,0.120653020401076,9.028,-26.6464975695722,-6.46175002382967
"FR53","FRA",1998,15.595530817519,17.626212938546,17.3556608980058,18804.8305347426,17234.4513534432,17192.5910014771,845615,32540205,31694590,4.4985749000811,0.120653020401076,9.028,-25.0592772708256,-6.7800336405003
"FR41","FRA",1998,10.7594281224521,18.8699582315202,19.1171026805174,22429.1017422292,18759.223343169,18692.5067919082,574059,32120053,31545994,3.81320138426552,0.120653020401076,9.028,-30.0875813042079,-7.02825823786795
"FR61","FRA",1998,16.7258061345135,17.6183377033588,17.5594733358393,21974.7461116936,17203.4849321789,17169.0767337891,232894,32457510,32224616,4.81620531659526,0.120653020401076,9.028,-25.2460785307151,-8.17666451456151
"FR81","FRA",1998,15.9261355267426,17.7206257232127,17.703325197594,11625.4273965543,17205.0680811542,17228.003278593,133901,32690129,32556228,3.55707563427917,0.120653020401076,9.028,-31.1317240797209,-8.24056870254003
"FR72","FRA",1998,9.44097555989755,18.7641658643755,18.8227118295422,21023.2511955308,18629.6475687057,18614.9888511338,199276,32335307,32136031,4.02770387470343,0.120653020401076,9.028,-22.2762949323905,-8.49772889950893
"FR10","FRA",1998,14.546548948713,18.8252565411932,18.8268720085901,26837.2385576287,18322.492563866,18214.9040963999,421618,33757961,33336343,3.54492115451302,0.120653020401076,9.028,-29.9443083407545,-4.93454803149309
"FR82","FRA",1998,12.8291225316198,17.7206257232127,17.7091707510955,12014.6057531345,17205.0680811542,17221.7784033497,105809,32690129,32584320,3.94645322218482,0.120653020401076,9.028,-34.5926707236036,-5.89803595241715
"FR30","FRA",1998,17.5805030580478,19.1497817192248,18.885184228563,33202.7392926994,19760.8935655524,19514.9315566155,535983,29879580,29343597,4.50071435341782,0.120653020401076,9.028,-38.8994481100706,-6.16387025541411
"FR26","FRA",1998,9.86393765689619,18.7674041673296,19.0681051835461,20199.9634180189,18657.1201061187,18621.034864411,740371,32418002,31677631,4.08022940531409,0.120653020401076,9.028,-24.9253096504463,-7.86940511045931
"FR83","FRA",1998,7.67322324616608,18.9141266809907,18.9143353308296,11513.1385281385,19475.9779612965,19476.2027206036,625,22809179,22808554,2.50560332564793,0.120653020401076,9.028,-37.2287200425741,-5.3980900010175
"FR23","FRA",1998,18.8905964092372,19.1497817192248,18.9536145321118,29450.1815746282,19760.8935655524,19605.0082972154,472465,29879580,29407115,4.43467344099649,0.120653020401076,9.028,-32.2738718954021,-7.59581490400078
"FR71","FRA",1998,9.97836356909757,17.6183377033588,17.6048881534442,21655.5629060889,17203.4849321789,17167.33462695,262721,32457510,32194789,5.00055651854427,0.120653020401076,9.028,-25.9561055623093,-8.96322873077774
"FR43","FRA",1998,9.77314919725731,18.7641658643755,18.8261751363611,22141.5372114505,18629.6475687057,18612.6820644661,156078,32335307,32179229,4.74618987563758,0.120653020401076,9.028,-25.3519040471797,-9.85463280013429
"FR21","FRA",1998,18.2751823222204,18.8252565411932,18.6796651484974,26992.7337195111,18322.492563866,18072.9914473722,945663,33757961,32812298,4.41309038836551,0.120653020401076,9.028,-31.436195845678,-5.92027053436526
"FR62","FRA",1998,12.0921599699883,17.626212938546,17.6186948842683,15234.2921128787,17234.4513534432,17279.465149759,714118,32540205,31826087,5.69583030789378,0.120653020401076,9.028,-23.4676839516905,-9.31947425108368
"FR51","FRA",1998,19.0075887766644,18.7399545883002,18.1876727246194,27256.7738326772,18229.0579999398,18016.4734655597,784795,34055910,33271115,3.88213786614112,0.120653020401076,9.028,-26.9681835815553,-6.10336222620853
"FR22","FRA",1998,20.6076304024766,18.8252565411932,18.4672669240434,31812.1625838854,18322.492563866,17931.0838532037,952359,33757961,32805602,4.13640987518817,0.120653020401076,9.028,-34.9494469666383,-6.38552986955335
"FR63","FRA",1998,9.79053873153056,17.7177836843083,17.7290950968222,24462.6748039909,17696.4353526601,17681.0626703859,69425,30521653,30452228,3.7542536897044,0.120653020401076,9.028,-21.6228295455282,-9.97314295545423
"FR52","FRA",1998,20.6184956882963,17.7177836843083,17.4527025102524,31355.8423548267,17696.4353526601,17375.6822923743,700424,30521653,29821229,3.19571018103029,0.120653020401076,9.028,-30.7946237789515,-6.5555956695661
"UKF","GBR",1978,12.636890835608,12.2156325873925,12.0747025739045,16019.5415121551,11840.1418571415,11743.6803283613,238060,10189510,9951450,1,0.209528168309043,0.803,-27.4744362812329,-9.59024016444658
"UKE","GBR",1978,17.7269459678345,12.2156325873925,12.0016902225622,16402.8502152352,11840.1418571415,11730.7183264852,247450,10189510,9942060,1,0.209528168309043,0.803,-28.5848422754473,-9.92211915568187
"UKG","GBR",1978,15.1762879404199,12.2156325873925,12.0860495027915,15953.3156769004,11840.1418571415,11778.8927898841,152320,10189510,10037190,1,0.209528168309043,0.803,-26.5933081156177,-8.57729093392807
"UKN","GBR",1978,10.7986363905739,13.6053884564678,13.5562452858523,14169.3571253096,12340.3752891286,12330.2871850047,62340,11313980,11251640,1.68678153905921,0.209528168309043,0.803,-24.9229182943713,-8.04026680936001
"UKM","GBR",1978,15.2550433783094,13.6053884564678,12.8848223420005,16068.5986065404,12340.3752891286,12179.5351101124,464300,11313980,10849680,1.29483506083361,0.209528168309043,0.803,-21.5059109688041,-11.199867499762
"UKL","GBR",1978,16.6520987846268,13.6053884564678,13.5646012814066,15200.8631696992,12340.3752891286,12325.2117518367,60030,11313980,11253950,1.37711882982941,0.209528168309043,0.803,-24.6450901818219,-9.11072353908401
"UKK","GBR",1978,17.0131775636999,12.2156325873925,12.0349663450325,15763.9662776191,11840.1418571415,11749.4457218299,232720,10189510,9956790,1,0.209528168309043,0.803,-22.7167423953751,-7.20181573452359
"UKG","GBR",1988,15.8688840389087,13.4882958052538,13.3855283880312,18321.7288248694,13111.3769948286,13051.6853178979,97970,8323500,8225530,1,0.216169181285641,0.883,-20.0244712861193,-4.96431130266719
"UKF","GBR",1988,16.3478792905647,13.4882958052538,13.246364727115,18514.0989296644,13111.3769948286,13028.5599027967,131720,8323500,8191780,1,0.216169181285641,0.883,-20.5101173443231,-4.10180018653576
"UKE","GBR",1988,21.4208029009321,13.4882958052538,13.2275665183991,19705.6465810711,13111.3769948286,12997.0903925658,145970,8323500,8177530,1,0.216169181285641,0.883,-19.9802345900307,-5.28370308238527
"UKL","GBR",1988,14.0316593947327,13.4882958052538,13.4456487850877,15792.7729602711,13111.3769948286,13099.9034464724,36980,8323500,8286520,1,0.216169181285641,0.883,-19.3361187720835,-6.6256099346202
"UKK","GBR",1988,22.6366466349368,13.4882958052538,13.2165621064275,17167.5506295934,13111.3769948286,13036.7737923174,154690,8323500,8168810,1,0.216169181285641,0.883,-20.1677085008875,-6.28261625799534
"UKN","GBR",1988,12.4281480635817,14.920343181697,14.8278150978674,16621.7759960596,13808.571631088,13794.507946851,46480,9184900,9138420,1.66732909758447,0.216169181285641,0.883,-22.6154095312235,-10.5662582812199
"UKM","GBR",1988,13.2454489894864,16.5795479407028,15.7121668285553,17717.8435633394,13915.9610825901,13766.0267584333,402200,10521220,10119020,1.87127437947881,0.216169181285641,0.883,-19.6891661605362,-8.96798495639592
"UKC","GBR",1998,21.2178468011616,19.5678956519205,19.4354274181274,19546.2538963588,15968.2549271754,15949.3446274633,41380,7728877,7687497,1,0.188588659411745,1.3,-26.2805058829517,-5.89464699094241
"UKD","GBR",1998,12.6829662556808,19.5678956519205,19.4658397472486,16146.8921571779,15968.2549271754,15967.7103666336,40180,7728877,7688697,1,0.188588659411745,1.3,-33.8418170607332,-6.78765746161308
"UKG","GBR",1998,14.000635925958,19.5678956519205,19.3547176019244,18289.8424926335,15968.2549271754,15949.878690307,63120,7728877,7665757,1,0.188588659411745,1.3,-41.0876845178252,-6.70055612559224
"UKF","GBR",1998,28.0003791159708,19.5678956519205,19.3290593572679,19624.4729755717,15968.2549271754,15926.2938393389,88750,7728877,7640127,1,0.188588659411745,1.3,-32.8235820506733,-7.13867107074523
"UKE","GBR",1998,34.2192603931422,19.5678956519205,19.2127100471569,20516.7597184299,15968.2549271754,15898.9898472513,116070,7728877,7612807,1,0.188588659411745,1.3,-31.6048251471891,-6.41611220216937
"UKL","GBR",1998,19.9079057843568,19.5678956519205,19.5215355944168,16704.2900140076,15968.2549271754,15966.1436405008,24760,7728877,7704117,1,0.188588659411745,1.3,-41.4000754765568,-6.51282179017002
"UKK","GBR",1998,24.4410901320508,19.5678956519205,19.2567538758666,17559.0516714258,15968.2549271754,15945.7662247838,113710,7728877,7615167,1,0.188588659411745,1.3,-39.8900402961889,-6.69457527590921
"UKH","GBR",1998,27.5876848148699,19.5678956519205,18.9419167531758,19631.1718234101,15968.2549271754,15891.0273028853,159770,7728877,7569107,1,0.188588659411745,1.3,-31.9197565445082,-6.91083389193007
"UKM","GBR",1998,21.8333545906754,19.5678956519205,18.5772812192846,18840.8730292356,15968.2549271754,15848.6742071801,314130,7728877,7414747,1,0.188588659411745,1.3,-27.1805222978081,-7.37301857109049
"UKN","GBR",1998,10.913198593547,19.5678956519205,19.4999001172323,16141.4427257424,15968.2549271754,15967.7107410587,29050,7728877,7699827,1,0.188588659411745,1.3,-43.5251130681049,-7.67872135467676
"EL43","GRC",1978,26.9281837812721,13.6053884564678,13.5941075019166,6886.6642947796,12340.3752891286,12346.6634159316,12990,11313980,11300990,1.98395238905552,0.099440350877193,11.152,-50.8704638715082,-3.43753687748926
"EL30","GRC",1988,4.50440456640908,14.920343181697,14.923542706211,6362.60465068748,13808.571631088,13810.5578469224,2460,9184900,9182440,1.54045225403929,0.0938418438813192,13.367,-32.1875731016882,-2.96470347957762
"EL42","GRC",1988,7.64112908617421,19.0147618307281,19.0110734350543,5332.5600765121,17315.4493481444,17330.4500040808,13300,10747650,10734350,1.71623105598344,0.0938418438813192,13.367,-40.863914853371,-2.41222842698682
"EL41","GRC",1988,7.59093942728727,14.920343181697,14.9145382964341,5426.49854699362,13808.571631088,13819.0547267053,11410,9184900,9173490,1.34035713407689,0.0938418438813192,13.367,-35.2938742164273,-3.81754230798524
"EL43","GRC",1988,15.6106266855575,19.0147618307281,19.005919917515,8268.7607691534,17315.4493481444,17324.0423241226,10100,10747650,10737550,2.08797572466359,0.0938418438813192,13.367,-40.8992370197462,-2.97503859545822
"EL42","GRC",1998,15.4804006956306,19.2543636602497,19.2473665922264,4894.30919238222,18654.1439407432,18659.7924218121,10851,26373942,26363091,3.06676956408314,0.0636045870837379,17.691,-77.3915304285075,-2.02338386906364
"EL41","GRC",1998,10.7057625811816,20.9831108341843,20.9746087622043,6231.83465815213,15161.5292594429,15165.2455226193,4640,11293640,11289000,2.27435140507175,0.0636045870837379,17.691,-51.9197150531197,-3.30619125633348
"EL30","GRC",1998,6.14217170406623,20.9831108341843,20.9627600156211,4778.23222983299,15161.5292594429,15171.4783063281,10563,11293640,11283077,1.5209630374061,0.0636045870837379,17.691,-46.2144701166949,-2.7722066787627
"EL43","GRC",1998,3.68214602364352,17.3981621422722,17.3915863173046,18011.2494054067,17059.6354087816,17060.1555794308,5309,24852177,24846868,1.59688877491345,0.0636045870837379,17.691,-52.389616360948,-2.51651042194061
"EL30","GRC",2008,2.93341027953298,21.0945457715702,21.0775371071134,9635.92037946355,17561.3440079834,17565.1650753489,6484,14945433,14938949,2.51921848870056,0.0511656432997896,21.0588888888889,-39.5504462500008,-3.20534166140207
"EL61","GRC",2008,12.8870003604716,17.0219376936888,16.8365833661006,16203.658463185,16282.8218140377,16283.3473630649,200538,19783866,19583328,4.04394260177399,0.0511656432997896,21.0588888888889,-44.650404697926,-4.29355661134455
"EL62","GRC",2008,4.05486916350531,17.8930282342761,17.8859384335677,8385.43680344426,17401.6904865239,17403.8868992339,4103,17744409,17740306,4.24952534904748,0.0511656432997896,21.0588888888889,-39.4380496120222,-2.80625421476481
"EL42","GRC",2008,3.56504861640205,17.9171849001597,17.9069103765522,6303.28661273418,17367.2931680416,17372.3513307037,8230,17808559,17800329,3.76739388065205,0.0511656432997896,21.0588888888889,-34.2516113370732,-3.37102351410692
"EL41","GRC",2008,2.4173100372909,21.1031051687446,21.0588286099863,5381.66912018786,17555.6780675834,17561.5584457937,6053,14951776,14945723,3.36195675917238,0.0511656432997896,21.0588888888889,-40.2525628273746,-3.15951930898196
"EL65","GRC",2008,11.026674122693,17.9860286567472,17.9574657152242,10491.5442180855,17363.7375732246,17372.239954551,22477,17873545,17851068,5.5234317077865,0.0511656432997896,21.0588888888889,-32.7689066451408,-3.54677306018161
"EL51","GRC",2008,11.6539661336008,18.3998892961568,18.3285142573023,15772.8058485486,17127.18329406,17137.9044164375,205402,23562785,23357383,6.03646603573703,0.0511656432997896,21.0588888888889,-29.3452482391016,-3.53253138269648
"EL63","GRC",2008,6.18525023675277,17.9616877522599,17.8564641504452,18063.8946194281,17397.9996485126,17400.0249124273,64077,17809395,17745318,3.33566725387523,0.0511656432997896,21.0588888888889,-48.172784166158,-3.54216513135857
"EL64","GRC",2008,13.1582776845323,17.0794037773988,17.0156796033448,13706.3924108372,16398.5880339306,16411.254385247,88407,19610419,19522012,4.13971978843976,0.0511656432997896,21.0588888888889,-37.2299384757318,-4.28630346098819
"EL43","GRC",2008,3.86505719118307,21.1031051687446,21.0530431481574,11690.8915631697,17555.6780675834,17560.0975704627,7346,14951776,14944430,2.56286742039189,0.0511656432997896,21.0588888888889,-36.219747868149,-3.16352076042898
"EL52","GRC",2008,11.0333454223053,18.3994032041277,18.2764715597549,12774.8958684516,17127.2961024278,17196.7747358959,382333,23562544,23180211,6.47414919240765,0.0511656432997896,21.0588888888889,-35.5788567590134,-4.09780432729677
"EL53","GRC",2008,9.72899745297161,17.8290813379879,17.7549485949135,12193.1791975424,17505.1557195051,17540.9906926989,139071,20343469,20204398,5.696055722325,0.0511656432997896,21.0588888888889,-27.8758754449824,-4.51464800943393
"EL54","GRC",2008,9.18812070616983,17.0562220611114,17.025473756352,24791.9343085583,16311.0615132397,16304.916118125,13931,19800189,19786258,3.653691535198,0.0511656432997896,21.0588888888889,-26.709694110114,-3.85524496537461
"HU1","HUN",1998,6.35302587192205,19.3599854591951,19.401117535224,8653.24126703699,16475.7973639145,16507.5768505564,68520,16957056,16888536,3.68678093924937,0.0621487807897017,3.434,-30.1877497118106,-3.84372340965805
"HU21","HUN",1998,7.17577097805275,19.2147899632919,19.3025121025863,10129.4639258812,16323.6216165803,16365.6006570154,116150,17255005,17138855,3.44368412251528,0.0621487807897017,3.434,-30.7520619542392,-4.16555710034329
"HU22","HUN",1998,8.49148061705463,19.2147899632919,19.2828542028477,12284.3473280697,16323.6216165803,16354.567426429,131980,17255005,17123025,3.92403211974684,0.0621487807897017,3.434,-35.8584546759429,-5.28511878740966
"HU31","HUN",1998,5.34961550791324,20.5880669203244,20.7761762494379,12601.754731221,18623.2715480926,18674.4792210671,157040,18776770,18619730,3.81177706302653,0.0621487807897017,3.434,-33.8298857230468,-4.85580045269027
"HU23","HUN",1998,10.7964326944173,19.2147899632919,19.2503058347616,10820.595239805,16323.6216165803,16367.6040530986,136630,17255005,17118375,4.40577070935506,0.0621487807897017,3.434,-29.8860117655464,-4.62016134469099
"HU33","HUN",1998,6.7810713068067,19.4292578121779,19.6094661997932,9718.54783345221,16338.01442846,16426.3772329046,230190,17487624,17257434,3.64444189501869,0.0621487807897017,3.434,-31.4039628751059,-3.87899702513763
"HU32","HUN",1998,5.61620109798387,19.4292578121779,19.6655784657178,9593.94479484515,16338.01442846,16421.3998217223,211960,17487624,17275664,3.29407658508426,0.0621487807897017,3.434,-31.0784497960912,-5.68704274312579
"HU21","HUN",2008,8.90031354032165,19.9185368535557,20.0434149455265,13749.4388406237,17108.8637989205,17152.8688146607,258234,19997982,19739748,3.78402938169568,0.0712867155770994,3.40666666666667,-26.3574887551302,-3.40135708995641
"HU22","HUN",2008,12.0636623406739,19.9185368535557,19.9598866109655,14142.9068931211,17108.8637989205,17150.8406036872,279561,19997982,19718421,4.08685236735566,0.0712867155770994,3.40666666666667,-34.0234673286055,-4.36515822479418
"HU31","HUN",2008,7.64349859635777,19.7268108713004,19.9003129774,11705.1180654066,17273.1953305695,17354.0103795819,279867,19528238,19248371,3.46049164374015,0.0712867155770994,3.40666666666667,-31.7660803498113,-3.30021650795929
"HU23","HUN",2008,11.183300887901,19.8993611116761,19.972714300509,15069.0874159841,17105.6469185809,17139.7184008813,333605,20005281,19671676,4.33515608946102,0.0712867155770994,3.40666666666667,-31.7316325954942,-3.45019729820816
"HU33","HUN",2008,10.3588079965187,19.8993611116761,19.8424739579115,12520.3232129188,17105.6469185809,17223.5750920533,502821,20005281,19502460,3.87338918440662,0.0712867155770994,3.40666666666667,-32.013459239794,-3.32181069700131
"HU32","HUN",2008,7.75244164222196,19.9185368535557,20.0407139590885,11581.0360238338,17108.8637989205,17235.4868978276,449158,19997982,19548824,3.28203578472427,0.0712867155770994,3.40666666666667,-32.3810308968906,-3.6530819075922
"HU1","HUN",2008,6.72795878446317,20.0202477955681,20.1024102454251,11680.0481162358,17205.4872049436,17243.3366792011,134597,19804907,19670310,3.47931344339299,0.0712867155770994,3.40666666666667,-31.4204588790422,-2.976551940581
"ITF3","ITA",1978,15.0055874922099,18.793057429066,18.7242811988469,11916.493349807,14676.2400652786,14685.3981955527,42240,12662880,12620640,1.92776692381664,0.083346894447834,20.161,-24.5935963858142,-7.17012556365968
"ITH4","ITA",1978,12.5471444638092,18.793057429066,18.7595946482308,16240.9861268757,14676.2400652786,14673.5748595488,20910,12662880,12641970,1.91627324165748,0.083346894447834,20.161,-25.4886663571792,-8.83984638364698
"ITF4","ITA",1978,5.75883508083078,19.1437803148042,19.080123721608,12805.5618546934,13682.8590008146,13687.4871588388,76490,13959000,13882510,3.51680355071845,0.083346894447834,20.161,-35.1853169927741,-5.91411771765184
"ITI2","ITA",1978,7.77715997690396,19.1437803148042,19.1031829942661,8958.19483490945,13682.8590008146,13691.7131791902,26470,13959000,13932530,3.07005823331242,0.083346894447834,20.161,-24.0495028360879,-6.12360729335335
"ITF5","ITA",1978,4.44427200285748,18.793057429066,18.7806261057724,9226.81328486953,14676.2400652786,14691.6398973724,35520,12662880,12627360,2.11566331052179,0.083346894447834,20.161,-21.4833003603412,-5.29498428469685
"ITC1","ITA",1978,21.5603849676265,19.225491910186,18.9625243412955,16424.971956843,14702.0031839321,14683.3172866575,139890,12910420,12770530,2.10898472164844,0.083346894447834,20.161,-29.8878746843354,-8.6383871415021
"ITC3","ITA",1978,8.30313951576738,18.0547364890429,18.0389050309117,11368.4936819937,16916.0062262595,16932.2565823946,3250,1124470,1121220,1,0.083346894447834,20.161,-19.8038131907856,-6.07675972501447
"ITI1","ITA",1978,7.63962020843623,19.1437803148042,19.0292832012578,10111.0308026584,13682.8590008146,13701.3914138077,71150,13959000,13887850,3.13043341072676,0.083346894447834,20.161,-22.5668611073146,-6.77397461125992
"ITC2","ITA",1978,4.9428970501835,18.0547364890429,18.0345631304276,9145.81904761905,16916.0062262595,16921.283422299,690,1124470,1123780,1,0.083346894447834,20.161,-9.23540821405956,-12.0725549337363
"ITI4","ITA",1978,12.8737827544908,19.1437803148042,19.0729007711744,12998.8433641058,13682.8590008146,13685.071259427,44070,13959000,13914930,2.87155702499023,0.083346894447834,20.161,-22.1869362017364,-6.53953268353431
