"Region","Country","timePeriod","stability","stabilityOverall","stabilityReduced","yield","yieldOverall","yieldReduced","areaHarvested","areaHarvestedOverall","areaHarvestedReduced","diversity","fertilizer","irrigation","instabilityTemp","instabilityPrec","sdTemp","sdPrec"
"UKN","GBR",1988,12.4281480635817,15.5723933027292,15.4795460400998,16621.7759960596,14000.6410411656,13987.9538966877,46480,9474120,9427640,1.66732909758447,0.216169181285641,0.883,-26.17840282259,-10.9338047228986,0.27459398,1.813968
"UKM","GBR",1988,13.2454489894864,17.3623483674337,16.4831131788966,17717.8435633394,14076.4909747038,13937.3292435849,402200,10842370,10440170,1.87127437947881,0.216169181285641,0.883,-20.0312801571236,-10.1592754146127,0.63228363,10.985633
"UKC","GBR",1998,21.2178468011616,18.881716814997,18.7566549949352,19546.2538963588,15866.8969634229,15848.374240658,41380,8117416,8076036,1,0.188588659411745,1.3,-30.5583226122303,-7.4847352733214,0.254368,0.63002403
"UKD","GBR",1998,12.6829662556808,18.881716814997,18.784207064317,16146.8921571779,15866.8969634229,15865.8860593385,40180,8117416,8077236,1,0.188588659411745,1.3,-34.9087486525893,-7.29070504296358,0.68325529,2.7476699
"UKG","GBR",1998,14.000635925958,18.881716814997,18.6810643924604,18289.8424926335,15866.8969634229,15848.6202663217,63120,8117416,8054296,1,0.188588659411745,1.3,-47.9746513630721,-6.67894091697712,0.29851682,0.79655101
"UKF","GBR",1998,28.0003791159708,18.881716814997,18.657452286825,19624.4729755717,15866.8969634229,15825.8468743159,88750,8117416,8028666,1,0.188588659411745,1.3,-37.0068299775447,-7.97147630833401,0.093591766,0.49730149
"UKE","GBR",1998,34.2192603931422,18.881716814997,18.5543265182896,20516.7597184299,15866.8969634229,15799.52665956,116070,8117416,8001346,1,0.188588659411745,1.3,-35.8869898592901,-7.61917509656223,0.28316228,1.45229231
"UKL","GBR",1998,19.9079057843568,18.881716814997,18.8396839663158,16704.2900140076,15866.8969634229,15864.5801407867,24760,8117416,8092656,1,0.188588659411745,1.3,-46.5052459996896,-6.89355758215826,0.84494995,3.1273786
"UKK","GBR",1998,24.4410901320508,18.881716814997,18.5912150112773,17559.0516714258,15866.8969634229,15844.0835847016,113710,8117416,8003706,1,0.188588659411745,1.3,-49.6239752693658,-6.99615785153586,0.16013341,1.24000347
"UKH","GBR",1998,27.5876848148699,18.881716814997,18.3004039761838,19631.1718234101,15866.8969634229,15791.4425181203,159770,8117416,7957646,1,0.188588659411745,1.3,-36.6127595861443,-8.10489143128967,0.34090919,0.2686712
"UKM","GBR",1998,21.8333545906754,18.881716814997,17.9845906880767,18840.8730292356,15866.8969634229,15749.2132834626,314130,8117416,7803286,1,0.188588659411745,1.3,-29.4260009913715,-7.64937006833426,0.676225,8.9860043
"UKN","GBR",1998,10.913198593547,18.881716814997,18.8177572688993,16141.4427257424,15866.8969634229,15866.0152488556,29050,8117416,8088366,1,0.188588659411745,1.3,-39.969605623606,-7.80458832753431,0.27852874,2.1217517
"EL43","GRC",1978,26.9281837812721,13.7644483638064,13.7532997235976,6886.6642947796,12456.9677395002,12463.208583508,12990,11640180,11627190,1.98395238905552,0.099440350877193,11.152,-55.1221013478846,-10.6018788772175,11.0122100415708,1.32336822537209
"EL30","GRC",1988,4.50440456640908,15.5723933027292,15.5758829956802,6362.60465068748,14000.6410411656,14002.6165660205,2460,9474120,9471660,1.54045225403929,0.0938418438813192,13.367,-32.4650001473003,-3.84395545418609,0.0539253383556961,0.0354803454935732
"EL42","GRC",1988,7.64112908617421,19.5817852338092,19.5784140388558,5332.5600765121,17387.7355978631,17402.4263890679,13300,11036870,11023570,1.71623105598344,0.0938418438813192,13.367,-40.5750189402642,-3.27911024007557,0,0
"EL41","GRC",1988,7.59093942728727,15.5723933027292,15.5668297403596,5426.49854699362,14000.6410411656,14011.0342549451,11410,9474120,9462710,1.34035713407689,0.0938418438813192,13.367,-33.654766115957,-3.91749131438733,0.0318287061889001,0.00429122505015074
"EL43","GRC",1988,15.6106266855575,19.5817852338092,19.5731328674581,8268.7607691534,17387.7355978631,17396.1671027277,10100,11036870,11026770,2.08797572466359,0.0938418438813192,13.367,-40.0699101229528,-4.64243738532152,11.2002840583995,1.14082142301028
"EL30","GRC",1998,6.14217170406623,20.7141561250959,20.6926255220129,4778.23222983299,15231.558001479,15241.1465333659,10563,11803709,11793146,1.5209630374061,0.0636045870837379,17.691,-44.91462956641,-4.9921751623449,0.0645715805930084,0.0170917545690381
"EL43","GRC",1998,3.68214602364352,17.266415470286,17.260287077945,18011.2494054067,17075.2926553151,17075.7906132698,5309,26016395,26011086,1.59688877491345,0.0636045870837379,17.691,-45.8301851422685,-4.28619267456705,11.2358558017894,1.66190413929204
"EL42","GRC",1998,15.4804006956306,19.0016730667129,18.9950741418229,4894.30919238222,18601.5010973331,18606.8876770843,10851,27538160,27527309,3.06676956408314,0.0636045870837379,17.691,-63.1252411606998,-5.12817052208953,0,0
"EL41","GRC",1998,10.7057625811816,20.7141561250959,20.7066558573203,6231.83465815213,15231.558001479,15235.1338626345,4640,11803709,11799069,2.27435140507175,0.0636045870837379,17.691,-44.8599840859459,-3.88005865930115,0.0326716435770286,0.0054831312554436
"EL30","GRC",2008,2.93341027953298,20.6451942207122,20.6317116037,9635.92037946355,17700.5387916596,17704.1664852321,6484,15985196,15978712,2.51921848870056,0.0511656432997896,21.0588888888889,-38.7488524129878,-6.12203329178971,0.0664851605421364,0.0183538210260846
"EL41","GRC",2008,2.4173100372909,20.6527358123914,20.6122915291643,5381.66912018786,17695.1866749688,17700.7409059909,6053,15991539,15985486,3.36195675917238,0.0511656432997896,21.0588888888889,-41.3448529153798,-4.49761276264613,0.0437847473768122,0.00786914948559046
"EL52","GRC",2008,11.0333454223053,18.4514865653131,18.3418759916507,12774.8958684516,17373.2338470634,17442.4583523256,382333,25028469,24646136,6.47414919240765,0.0511656432997896,21.0588888888889,-44.1679314578591,-5.66707302509966,4.86963688646859,1.35062317079396
"EL53","GRC",2008,9.72899745297161,17.9866512761215,17.9195185223496,12193.1791975424,17787.122095907,17822.7040513885,139071,21601310,21462239,5.696055722325,0.0511656432997896,21.0588888888889,-28.5098869850393,-5.70277080461275,5.97547392826982,1.44596094779769
"EL42","GRC",2008,3.56504861640205,17.9455172223796,17.9355639713345,6303.28661273418,17528.3649091983,17533.1979366524,8230,18923776,18915546,3.76739388065205,0.0511656432997896,21.0588888888889,-25.3360572500357,-3.75330707870074,0,0
"EL51","GRC",2008,11.6539661336008,18.4519371268515,18.3867693267343,15772.8058485486,17373.125286536,17385.2737245363,205402,25028710,24823308,6.03646603573703,0.0511656432997896,21.0588888888889,-31.9508062962743,-4.66286040518697,4.31834441835045,0.443261432452072
"EL62","GRC",2008,4.05486916350531,17.9151063394365,17.9085483966163,8385.43680344426,17562.9723201271,17565.075009441,4103,18846699,18842596,4.24952534904748,0.0511656432997896,21.0588888888889,-66.1751684212957,-5.0202650825047,0,4.44641267704363e-32
"EL63","GRC",2008,6.18525023675277,17.9808184180974,17.8804029949855,18063.8946194281,17558.7722809402,17561.2487616966,64077,18916003,18851926,3.33566725387523,0.0511656432997896,21.0588888888889,-53.2419193294029,-8.20817244571698,2.74637727377925,0.757609233887028
"EL54","GRC",2008,9.18812070616983,17.1392803162582,17.1099717321413,24791.9343085583,16492.2720155985,16486.5986516769,13931,20970912,20956981,3.653691535198,0.0511656432997896,21.0588888888889,-41.3660112185322,-5.3558820013178,6.83865323041334,1.33193334047558
"EL61","GRC",2008,12.8870003604716,17.1029408901737,16.9339102299842,16203.658463185,16465.6136348905,16467.9030129297,200538,20950392,20749854,4.04394260177399,0.0511656432997896,21.0588888888889,-47.1135963847081,-7.13884611032389,3.40406006405537,2.46638738751562
"EL43","GRC",2008,3.86505719118307,20.6527358123914,20.6075525442689,11690.8915631697,17695.1866749688,17699.3881081335,7346,15991539,15984193,2.56286742039189,0.0511656432997896,21.0588888888889,-30.36081088332,-5.94752837616015,11.2298657857539,1.60016911685028
"EL64","GRC",2008,13.1582776845323,17.1679091973237,17.1082607939168,13706.3924108372,16581.3151691586,16594.0684500573,88407,20769137,20680730,4.13971978843976,0.0511656432997896,21.0588888888889,-36.6389037994036,-9.20996357322648,5.52541548360855,0.806272069781645
"EL65","GRC",2008,11.026674122693,18.0113857834687,17.9841010715124,10491.5442180855,17524.3043966688,17532.4999675298,22477,18993080,18970603,5.5234317077865,0.0511656432997896,21.0588888888889,-28.412729790807,-6.04900814071964,1.79745692760413,0.788522642622911
"HU1","HUN",1998,6.35302587192205,19.3570984005912,19.3940968525236,8653.24126703699,16611.3955476873,16642.2197934681,68520,17785158,17716638,3.68678093924937,0.0621487807897017,3.434,-15.9212024958242,-4.76426172337032,0.170423925810862,0.0656189645910671
"HU21","HUN",1998,7.17577097805275,19.2049959588632,19.28523754105,10129.4639258812,16463.2016298197,16504.1533826138,116150,18084657,17968507,3.44368412251528,0.0621487807897017,3.434,-15.7225701330418,-5.41181021101996,0.277924825727761,0.203618125355299
"HU22","HUN",1998,8.49148061705463,19.2049959588632,19.2669553814818,12284.3473280697,16463.2016298197,16493.7455044034,131980,18084657,17952677,3.92403211974684,0.0621487807897017,3.434,-17.1197026094061,-6.58409522452313,0.0965546439666061,0.660406751515727
"HU32","HUN",1998,5.61620109798387,19.4071647848583,19.627203909871,9593.94479484515,16475.1730882154,16556.3686778414,211960,18317276,18105316,3.29407658508426,0.0621487807897017,3.434,-15.5761956290332,-7.20653903077428,0.337489362486375,0.400041560151293
"HU33","HUN",1998,6.7810713068067,19.4071647848583,19.5739215736071,9718.54783345221,16475.1730882154,16561.2487048616,230190,18317276,18087086,3.64444189501869,0.0621487807897017,3.434,-15.9263783244122,-4.21651780557668,0.0917623259386295,0.194801434740508
"HU31","HUN",1998,5.34961550791324,20.4737284768336,20.6469303392493,12601.754731221,18654.7067843131,18703.9981318791,157040,19606422,19449382,3.81177706302653,0.0621487807897017,3.434,-16.6133356539196,-6.31001846482246,0.559895530832771,0.154915878632665
"HU23","HUN",1998,10.7964326944173,19.2049959588632,19.2350966544732,10820.595239805,16463.2016298197,16506.2252357364,136630,18084657,17948027,4.40577070935506,0.0621487807897017,3.434,-16.0727158871268,-5.8848129048424,0.275385096599955,0.499204649668826
"HU1","HUN",2008,6.72795878446317,19.7971614341708,19.8766991922944,11680.0481162358,17409.3325103329,17446.2042700375,134597,21069305,20934708,3.47931344339299,0.0712867155770994,3.40666666666667,-21.5725072997936,-3.78923884545092,0.129196059849327,0.0541080106986782
"HU21","HUN",2008,8.90031354032165,19.692941764993,19.8219885704422,13749.4388406237,17311.4795663028,17355.2850270509,258234,21274385,21016151,3.78402938169568,0.0712867155770994,3.40666666666667,-21.2320820195912,-4.23070120379826,0.207725825273892,0.231682052267358
"HU22","HUN",2008,12.0636623406739,19.692941764993,19.7421093424434,14142.9068931211,17311.4795663028,17353.5867470895,279561,21274385,20994824,4.08685236735566,0.0712867155770994,3.40666666666667,-21.0021501640292,-5.32559750247704,0.0767525253560578,0.792385849033261
"HU32","HUN",2008,7.75244164222196,19.692941764993,19.7963078831308,11581.0360238338,17311.4795663028,17434.7033057663,449158,21274385,20825227,3.28203578472427,0.0712867155770994,3.40666666666667,-20.6954181103079,-4.16350278461393,0.432452723574314,0.345036204477119
"HU33","HUN",2008,10.3588079965187,19.6760444905152,19.6265115561051,12520.3232129188,17308.3838531434,17423.9473805062,502821,21281684,20778863,3.87338918440662,0.0712867155770994,3.40666666666667,-26.1304973409178,-3.99664156097431,0.0744961061118864,0.172891468437637
"HU31","HUN",2008,7.64349859635777,19.5463561177508,19.7080528270779,11705.1180654066,17471.8434246448,17550.3808167722,279867,20789648,20509781,3.46049164374015,0.0712867155770994,3.40666666666667,-20.5065483824621,-3.80124351967831,0.509663049422972,0.177380246218634
"HU23","HUN",2008,11.183300887901,19.6760444905152,19.7447055767353,15069.0874159841,17308.3838531434,17343.5968797476,333605,21281684,20948079,4.33515608946102,0.0712867155770994,3.40666666666667,-24.7736624443242,-4.42065522686326,0.210727145527219,0.526533474277941
"ITC1","ITA",1978,21.5603849676265,19.3181135502016,19.0620241682732,16424.971956843,14825.8829170238,14809.059466303,139890,13285300,13145410,2.10898472164844,0.083346894447834,20.161,-27.6589696862762,-8.77688109328387,5.60863457961013,4.47448433092309
"ITF3","ITA",1978,15.0055874922099,18.8975118587038,18.8305911823919,11916.493349807,14803.2286330636,14812.5373506893,42240,13037760,12995520,1.92776692381664,0.083346894447834,20.161,-24.8019705876919,-8.63362869779549,1.33751752082218,2.68205797287537
"ITH4","ITA",1978,12.5471444638092,18.8975118587038,18.8643653487137,16240.9861268757,14803.2286330636,14800.8356625556,20910,13037760,13016850,1.91627324165748,0.083346894447834,20.161,-24.5325633064901,-10.2053717083294,2.33182069094731,21.1681385887443
"ITC2","ITA",1978,4.9428970501835,18.4024311037293,18.383221129466,9145.81904761905,17377.4409056563,17382.6047482765,690,1211770,1211080,1,0.083346894447834,20.161,-7.41729526631506,-9.77838264432567,5.47512381462028,1.26563542555833
"ITI2","ITA",1978,7.77715997690396,19.2344139184683,19.1953270078283,8958.19483490945,13823.3446291415,13832.2345144847,26470,14333880,14307410,3.07005823331242,0.083346894447834,20.161,-23.6887697843148,-6.47969548518444,1.38803184616363,0.716130638359881
"ITC3","ITA",1978,8.30313951576738,18.4024311037293,18.3905361568282,11368.4936819937,17377.4409056563,17393.7337047822,3250,1211770,1208520,1,0.083346894447834,20.161,-18.8025374370039,-7.15599537199296,1.75484672813365,2.47661997513914
"ITF1","ITA",1978,9.74407088818222,18.8975118587038,18.82156651059,14594.7404787529,14803.2286330636,14803.7134419743,34640,13037760,13003120,2.84497077105216,0.083346894447834,20.161,-23.750167876681,-9.72429186845571,4.19842464014658,1.04571640976014
"ITG2","ITA",1978,7.55383678119292,19.3181135502016,19.3013557824211,9024.58455479687,14825.8829170238,14841.0122247869,34270,13285300,13251030,2.41466815460604,0.083346894447834,20.161,-24.0805568033105,-7.5128755760351,0.567383055067137,0.866640460063458
"ITF2","ITA",1978,6.66005359811808,19.2344139184683,19.2047837901096,7344.2305260614,13823.3446291415,13833.2211463417,21950,14333880,14311930,3.34972228561592,0.083346894447834,20.161,-24.0428489800377,-6.78568663914369,2.87409062650812,1.80995531199363
"ITH3","ITA",1978,10.7447871099273,19.3181135502016,19.1072761250476,27244.9328729185,14825.8829170238,14760.3509107628,68200,13285300,13217100,2.82173622492785,0.083346894447834,20.161,-28.8286542564493,-8.39181648760644,1.88445367206614,3.29550491154748
"ITF5","ITA",1978,4.44427200285748,18.8975118587038,18.8830645650257,9226.81328486953,14803.2286330636,14818.541541273,35520,13037760,13002240,2.11566331052179,0.083346894447834,20.161,-21.7970524541,-5.59066291983379,2.82359628600962,1.32797657907001
"ITI4","ITA",1978,12.8737827544908,19.2344139184683,19.1659429725853,12998.8433641058,13823.3446291415,13825.9276552144,44070,14333880,14289810,2.87155702499023,0.083346894447834,20.161,-21.9253380760735,-7.13582402986695,3.77676088656978,1.70944690008256
"ITF4","ITA",1978,5.75883508083078,19.2344139184683,19.1658115715342,12805.5618546934,13823.3446291415,13828.6232199046,76490,14333880,14257390,3.51680355071845,0.083346894447834,20.161,-35.4214384090414,-6.76422840910774,1.6413673076632,0.324752559762583
"ITI1","ITA",1978,7.63962020843623,19.2344139184683,19.1217270610178,10111.0308026584,13823.3446291415,13842.1089569891,71150,14333880,14262730,3.13043341072676,0.083346894447834,20.161,-21.9124335643699,-7.84351734956335,3.10915925441881,2.15106141491121
"ITG1","ITA",1978,13.5520604576386,13.7644483638064,13.7595533538115,7607.88031001365,12456.9677395002,12465.6707505268,20710,11640180,11619470,1.92122317027908,0.083346894447834,20.161,-40.8163253771965,-4.55517852049348,2.39040809984437,1.16831333175634
"ITC4","ITA",1978,17.6614159675459,19.3181135502016,19.0787925188539,18387.0567794963,14825.8829170238,14785.8791021232,148330,13285300,13136970,2.92736856021039,0.083346894447834,20.161,-28.2658376213973,-7.66332879286983,2.94520637942785,2.52278774335697
"ITF6","ITA",1978,11.8102599017292,18.8975118587038,18.8697254819213,9889.7638825146,14803.2286330636,14813.9040401448,28310,13037760,13009450,2.74862520358522,0.083346894447834,20.161,-37.0859011205025,-8.6317944830277,4.25231017241026,2.58676057830558
"ITH3","ITA",1988,11.1204067768337,24.4356522897412,24.5837304639853,13985.4020162477,16544.2256256329,16572.6851569877,3150,299170,296020,1,0.0770711486545328,23.194,-21.6762686863159,-7.71436377313091,1.97298689628399,3.84247619941864
"ITC1","ITA",1988,24.2372337167427,24.4356522897412,20.3396571036981,16893.3011491363,16544.2256256329,16317.6390218589,114790,299170,184380,1,0.0770711486545328,23.194,-27.8105806914363,-5.00682712244,4.56207823173875,3.78136174319778
"ITC4","ITA",1988,16.4690918520577,24.4356522897412,26.2573292859029,15698.7989489392,16544.2256256329,16913.7913488558,92200,299170,206970,1,0.0770711486545328,23.194,-24.65145140175,-6.27844304006598,2.90950738252531,2.68600790150224
"ITC1","ITA",1998,32.5143457482717,16.0929840443612,16.0009105521155,16408.835174024,15892.0217818699,15887.9549599695,267460,32537019,32269559,3.90544331461431,0.0774977221489443,25.958,-35.3773045075785,-3.5772196792778,4.9036360095508,5.25997066807428
"ITF1","ITA",1998,14.8489402131764,18.5270833683774,18.5222982703733,13694.6271905345,17333.5273536052,17345.2045770409,97150,30248533,30151383,4.45269349467011,0.0774977221489443,25.958,-28.1124761903589,-5.91941608121792,3.94644431583867,1.63301860238398
"ITF2","ITA",1998,19.353817304521,18.6272350119708,18.6040396142562,9584.65948252955,17430.4334177717,17454.7427687915,92600,29949034,29856434,2.6772670348237,0.0774977221489443,25.958,-32.1219099805953,-6.33869850349084,2.96848868382067,1.6141176794816
"ITC3","ITA",1998,9.48289338661627,16.681582073051,16.6816284980984,10414.5694083694,17612.8338355035,17613.0736429488,750,22330102,22329352,1.63082548886369,0.0774977221489443,25.958,-39.2058762362674,-3.70501457678726,1.31770455363561,1.94460342234753
"ITF3","ITA",1998,16.6944665186916,18.6272350119708,18.617823196133,11234.8568541088,17430.4334177717,17455.3439138359,120580,29949034,29828454,3.21775994733411,0.0774977221489443,25.958,-27.4360027243238,-7.8319865472256,1.26223819183657,1.63188576050848
"ITC2","ITA",1998,6.93707621992399,15.9851503483456,15.985535460296,14237.5,17222.6087341672,17222.9845061017,220,2036705,2036485,1,0.0774977221489443,25.958,-10.7148685260862,-5.16543223087469,4.68337395915333,1.93370381055204
"ITF4","ITA",1998,5.39982655420815,17.4383651756558,17.5981843660662,8744.5470114308,17119.1896607665,17237.1674944394,467400,33647432,33180032,1.8464775989706,0.0774977221489443,25.958,-31.5013405135293,-5.50460774813419,1.81951091905875,0.322707617322211
"ITG1","ITA",1998,4.99376422389715,17.266415470286,17.1670559764844,7683.91084950526,17075.2926553151,17206.4058761186,357140,26016395,25659255,1.39835009130649,0.0774977221489443,25.958,-32.8490856824513,-5.75306305155114,2.39020292741907,0.56859338186053
"ITF5","ITA",1998,4.8374836500036,17.1127886856889,17.1659083759955,7996.00328645673,18034.2772130105,18110.1236016334,217790,29320619,29102829,1.65697849986742,0.0774977221489443,25.958,-31.7718929738374,-5.96222281448976,3.05390093492714,0.610363249129619
"ITG2","ITA",1998,4.94485736074761,21.0450401811508,21.0946019768406,5668.84398946238,15274.1205573947,15372.7760035028,121790,12036328,11914538,2.14254802858317,0.0774977221489443,25.958,-39.3310495592,-6.75555001779274,0.639450335815462,1.27752686562326
"ITF6","ITA",1998,16.1141878689963,16.038797631708,16.0262129876269,8350.88074955704,15958.1977757993,15981.0209577576,94540,32004901,31910361,3.2051393847208,0.0774977221489443,25.958,-41.0902668059777,-7.19245291763519,4.06897425515981,2.35385494007024
"ITC4","ITA",1998,17.2401687573625,17.4711261372147,17.4303739823515,18552.4098317347,17038.1892613741,17027.5213523287,238230,34179550,33941320,4.90338997335289,0.0774977221489443,25.958,-34.0462128400278,-4.78232476990995,3.26633098753264,3.01744017116462
"PL11","POL",1998,7.91543314922812,17.6434101912066,17.6572175399431,11317.6103407664,18426.7879730747,18492.5727008587,272480,29707736,29435256,3.55231853880007,0.069550025431589,0.622,-18.3911692736739,-5.99071114927612,0.110019215827672,0.112533312298361
"PL12","POL",1998,13.6369066777709,17.6434101912066,17.5781456973104,11670.7024864039,18426.7879730747,18522.2609315876,412460,29707736,29295276,3.77917891013782,0.069550025431589,0.622,-16.3579489586122,-7.63595179252865,0.0766587074862598,0.115594226424801
"PL21","POL",1998,11.3593539284542,17.6434101912066,17.6181575179402,10632.6551231967,18426.7879730747,18489.2892176703,235870,29707736,29471866,3.04133981940902,0.069550025431589,0.622,-13.7927374508754,-7.6967283540164,2.4898167643277,1.07506701094623
"PL51","POL",1998,10.9282712237573,17.6434101912066,17.720250639059,14163.0747837272,18426.7879730747,18501.1122269347,507440,29707736,29200296,3.51972303668233,0.069550025431589,0.622,-17.9954499973978,-7.88451156805457,2.2017841,0.97660874
"PL22","POL",1998,12.6321804672315,17.6434101912066,17.6297275097408,12145.6094131624,18426.7879730747,18458.5073404982,149480,29707736,29558256,3.7057676300377,0.069550025431589,0.622,-13.7200936567161,-7.63482869343293,0.149538436073157,0.88387557934344
"PL52","POL",1998,11.7559346278209,17.6434101912066,17.6462905832478,15773.5885048117,18426.7879730747,18455.1366384017,313610,29707736,29394126,3.74605850655299,0.069550025431589,0.622,-16.2100113298063,-9.55487990900326,0.21089917,0.20184544
"PL31","POL",1998,13.1819568495562,17.6434101912066,17.5846080542015,12083.9608430191,18426.7879730747,18552.8292242916,579770,29707736,29127966,3.59679546049029,0.069550025431589,0.622,-15.5981041059067,-7.34031980659629,0.0646104481283725,0.289834292124631
"PL32","POL",1998,13.7049184944378,17.6434101912066,17.5703069701064,11033.6763308575,18426.7879730747,18487.4978557917,240440,29707736,29467296,3.19370538750544,0.069550025431589,0.622,-15.2576230968973,-7.07950845686346,0.46620281,0.44549603
"PL33","POL",1998,10.7953171645058,17.6434101912066,17.6296403620595,10632.3446137461,18426.7879730747,18482.6596734002,211520,29707736,29496216,3.55465145138242,0.069550025431589,0.622,-16.295310581646,-6.85675170868069,0.2966404,0.32966404
"PL34","POL",1998,12.5125245116054,17.6434101912066,17.6537998285411,10908.0012420448,18426.7879730747,18464.0452574968,145970,29707736,29561766,3.46735371614636,0.069550025431589,0.622,-13.5440622846862,-11.7091080461518,0.19228538,0.146237487
"PL41","POL",1998,9.6591636910047,17.6247078573849,17.704410347326,14304.3682622055,18458.3075823105,18540.9130169158,580100,29792731,29212631,4.35425891620076,0.069550025431589,0.622,-18.6897215374807,-5.92948402603889,0.140812362,0.097535825
"PL63","POL",1998,14.7358522391242,17.6434101912066,17.589761101703,13395.9099519524,18426.7879730747,18477.2277385394,292700,29707736,29415036,3.83078191461589,0.069550025431589,0.622,-14.8755464743042,-5.84345059853087,0.55965855,0.237608016
"PL42","POL",1998,8.83385492944565,17.6434101912066,17.7478950876613,12619.4218000836,18426.7879730747,18507.9825814826,408840,29707736,29298896,3.654166203046,0.069550025431589,0.622,-15.7250014422146,-5.74793983282165,0.18268789,0.38494509
"PL43","POL",1998,5.88461945487276,17.6434101912066,17.6834813832082,11015.4310421187,18426.7879730747,18458.8193636853,128290,29707736,29579446,3.75278698937887,0.069550025431589,0.622,-19.7589570392366,-5.81119074560463,0.129537699,0.148332392
"PL61","POL",1998,11.2993693247945,17.6434101912066,17.6288342880346,14076.4376044993,18426.7879730747,18496.8372644862,470260,29707736,29237476,4.1095723326201,0.069550025431589,0.622,-16.6199604637257,-5.44616026461765,0.30153134,0.081332541
"PL62","POL",1998,15.3003447924332,17.6434101912066,17.6024129798921,11624.8287432435,18426.7879730747,18495.8924687488,297960,29707736,29409776,3.46111072187212,0.069550025431589,0.622,-14.705470227282,-8.96606387825966,0.40417804,0.148901505
"PL42","POL",2008,8.93244994092833,20.8047926193603,20.7586050510228,16120.1043854163,18620.8518559021,18667.7371540922,341342,18808511,18467169,3.06487958638443,0.0951581250759799,0.864444444444444,-11.8556161284291,-6.17495145348115,0.1933859,0.316697941
"PL43","POL",2008,7.00273781991223,20.8047926193603,20.8322527705697,14097.3387998177,18620.8518559021,18651.1940834978,123543,18808511,18684968,2.99918194992485,0.0951581250759799,0.864444444444444,-11.9999546355753,-6.2904754671999,0.093925517,0.145682214
"PL51","POL",2008,21.9597877752773,19.6504837298089,19.4908476906549,16356.9175437788,17573.4951598625,17602.2025542511,474251,20584568,20110317,2.94911642985732,0.0951581250759799,0.864444444444444,-10.9730515085343,-6.21382742017359,2.232991,0.82914013
"PL52","POL",2008,14.9959485410896,20.8047926193603,20.7361266939068,18903.5902780172,18620.8518559021,18616.1959420964,306114,18808511,18502397,3.17482994950062,0.0951581250759799,0.864444444444444,-11.8504237154157,-4.70753804047172,0.27733811,0.274340633
"PL21","POL",2008,17.8959247411173,20.8047926193603,20.7407591448709,12198.6310410453,18620.8518559021,18669.7969841638,142716,18808511,18665795,2.22714598088457,0.0951581250759799,0.864444444444444,-12.5687268909765,-5.17991620815549,2.09165071886906,1.39236183847143
"PL61","POL",2008,13.3712513837685,20.8047926193603,20.6484437589447,16276.1466912557,18620.8518559021,18678.2172277562,447152,18808511,18361359,3.44932481297041,0.0951581250759799,0.864444444444444,-12.7811323158984,-4.32941465105587,0.24879807,0.105634542
"PL22","POL",2008,13.7239600501686,20.8047926193603,20.8171608687866,13811.0924402509,18620.8518559021,18651.609341591,119590,18808511,18688921,2.81948292346589,0.0951581250759799,0.864444444444444,-12.5106537498751,-5.0816123900279,0.0915611575948527,0.975185317899901
"PL62","POL",2008,16.7666840414874,20.8047926193603,20.7009874501186,14037.3651730016,18620.8518559021,18684.6429588633,257784,18808511,18550727,2.76358894935193,0.0951581250759799,0.864444444444444,-12.7469562526702,-5.26342848689231,0.31091448,0.26766208
"PL41","POL",2008,12.1368913109409,19.6504837298089,19.5488440845682,16379.3646823511,17573.4951598625,17605.0782906967,528319,20584568,20056249,3.51907359373759,0.0951581250759799,0.864444444444444,-12.365543204225,-5.6145320160838,0.217888128,0.152694141
"PL63","POL",2008,16.4799966989365,20.8047926193603,20.7943675251829,16214.0592670513,18620.8518559021,18655.1180708493,264515,18808511,18543996,3.00240539841985,0.0951581250759799,0.864444444444444,-12.7751398128437,-4.53117264065339,0.59673078,0.34039418
"PT11","PRT",1988,7.65007844648607,15.5723933027292,15.5222838785192,7406.70646765797,14000.6410411656,14030.6335263002,43530,9474120,9430590,1.07154514773293,0.0455495798319328,21.555,-20.9680043046546,-4.56538702653619,1.03651239,7.374809
"PT15","PRT",1988,8.59884105311936,15.5723933027292,15.5711975244829,3610.9714305973,14000.6410411656,14005.8001266901,4750,9474120,9469370,1.87505070425625,0.0455495798319328,21.555,-32.8714133468679,-3.6541027237295,0.61464472,0.30537376
"PT11","PRT",1998,10.1477465067869,17.3640319681449,17.3643135026444,6336.75152577464,17568.2510524263,17581.7722573482,29266,24366807,24337541,2.12849281697531,0.0513900889096413,18.172,-42.3424986940904,-3.73258354549037,0.9278229,7.2002266
"PT15","PRT",1998,4.41158528406384,17.3640319681449,17.3624414454059,4697.24068799378,17568.2510524263,17570.2337484965,3759,24366807,24363048,2.87358808642222,0.0513900889096413,18.172,-89.5423617253024,-5.25393427324493,0.63431107,0.23466595
"PT11","PRT",2008,36.9459788711525,17.9085065008641,17.8822086025148,8231.52518986138,17687.7279924803,17720.8319400068,64797,18478707,18413910,4.24804514078336,0.0580741724204737,14.9466666666667,-38.3163486679132,-4.28522911269493,0.92930336,8.1397602
"PT15","PRT",2008,9.72102942213252,17.9236482381858,17.9218716291125,8460.58549353795,17730.3313182124,17731.5483939529,2443,18455475,18453032,6.146356637736,0.0580741724204737,14.9466666666667,-50.2541962837555,-5.15770914281563,0.63113192,0.26457738
