"Country","Continent","timePeriod","stability","stabilityOverall","stabilityReduced","yield","yieldOverall","yieldReduced","areaHarvested","areaHarvestedOverall","areaHarvestedReduced","diversity","fertilizer","irrigation","instabilityTemp","instabilityPrec","sdTemp","sdPrec"
"GBR","Europe",1968,14.325420362198,26.7922413148757,26.22319251078,13363386.2086612,5732959.31757597,5647314.54511555,4462674,402543285.7,398080611.7,4.69855388179603,0.128595792269518,0.486,-36.3058061480762,-9.3416318717864,0.852273978629369,3.08929592949779
"GBR","Europe",1978,13.8090787354974,28.8061249522754,28.5520143028662,17680221.0112847,6789269.90825174,6662681.30425082,4864142.8,424728065,419863922.2,4.71621185958642,0.209528168309043,0.803,-20.5049806059565,-24.0892817052911,0.879466170149397,3.67589026086073
"GBR","Europe",1988,31.2646614160465,35.3743713097406,34.6831123949756,20123615.4556306,7880470.2594175,7729831.11008289,4720587.5,389643422.8,384922835.3,5.91755722976183,0.216169181285641,0.883,-18.8197197838797,-9.57174643444515,1.04507186279319,4.20786236062869
"GBR","Europe",1998,23.9526319326424,38.4787472812558,37.6553889914648,21636500.0869613,8440305.4253659,8296665.11383975,4377960.5,406677765.9,402299805.4,5.8742151306569,0.188588659411745,1.3,-40.7479112686519,-7.96099812490365,1.01686329328332,3.70384624149871
"GBR","Europe",2008,15.0916082733893,49.0331097306181,49.8031581585291,22430812.4799347,9684529.21468304,9549579.29231793,4388025.4,418727232.5,414339207.1,5.72738269752267,0.166075122277106,0.696666666666667,-16.646698538149,-7.84653061681141,1.036184159103,4.7329615528331
"GEO","Asia",1998,8.80479935906008,48.531248107992,48.5173104746271,4758315.84116575,9418665.30289078,9422788.47328785,592132.1,663098701.1,662506569,11.7486308125113,0.0284628347183749,15.9,-26.1038933042451,-8.64805908933709,20.9257789427923,15.9208941806216
"GEO","Asia",2008,9.32340308341558,46.8359775590725,46.809902340821,5013161.07318929,10971333.8784705,10974278.0335307,372618.3,750329232,749956613.7,12.6621895022058,0.0788087028890738,17.6666666666667,-15.4543006819908,-10.6962748024399,21.5088631367114,16.4079588767625
"GHA","Africa",1968,26.9542509617258,66.2290835790146,65.7739150023742,3095363.1226088,6280438.54883793,6305260.02863524,3518837.2,455253828.4,451734991.2,9.71251493558007,0.00136820359281437,0.05,-89.1078260215254,-6.71887806082357,0.942708132984962,4.26567518107037
"GHA","Africa",1978,32.6244986532989,34.3414678375341,34.1453765814549,3342093.35386362,7953877.87128734,7985934.80469574,3270747.2,474730734.4,471459987.2,10.9297486902798,0.00210395778364116,0.05,-80.6216769371528,-8.51330003134803,0.880939171801652,4.46156923103723
"GHA","Africa",1988,14.1892752989342,42.1898445535294,42.0219330355479,5046405.69749445,9122757.46357076,9153478.84722659,3770519.7,502643302.2,498872782.5,12.5159506976453,0.00137914808206958,0.052,-185.180259037926,-10.6100266602283,0.667805214179206,3.45731699357646
"GHA","Africa",1998,30.5128663344178,54.1205936932488,53.9549692526336,5394488.01464744,10307383.2908819,10355972.1487079,5705239.3,583778311.1,578073071.8,12.2027424290878,0.00189805358085245,0.201,-132.629610983893,-12.1348447843502,0.870173114953943,3.1176780493004
"GHA","Africa",2008,41.3624285891631,83.3122506761228,82.8336018825796,7126621.87993842,11656823.7009314,11701517.3210407,6728541.6,690097244.1,683368702.5,12.8652728345179,0.00501594846758883,0.223333333333333,-85.4014147282148,-15.9620940432287,0.791206948688794,3.21677436446505
"GMB","Africa",1968,15.1721935546358,55.402809581749,55.3581099503816,4554149.80205882,6474938.32547183,6475863.92508293,186200.7,381008163.1,380821962.4,4.76177954706648,0.0016635700066357,0.182,-56.5389217683743,-4.96364342562585,0.705507359910506,1.05202167237572
"GMB","Africa",1978,11.2782407040953,31.1656753581753,31.1677024890229,4431768.50003592,7956906.50756638,7958355.68310501,174764.2,424459646.3,424284882.1,5.11568998753404,0.0072603648424544,0.172,-80.7281065958469,-6.27709610257699,0.728195949237077,1.04027749326861
"GMB","Africa",1988,10.3211737384497,38.1268683529185,38.1227277034485,3873050.74882355,9140538.14312965,9142798.0667533,191168.2,444108261.1,443917092.9,5.43090708439188,0.00153902953586498,0.301,-108.241083316606,-7.51510399399108,0.73901257513349,1.26927768846203
"GMB","Africa",1998,7.95144120097414,47.2966971860648,47.3108893222656,3790895.83027396,10527457.7925726,10531665.6543479,299924.8,483419614.6,483119689.8,5.30033637617256,0.00474449458135678,0.402,-100.75716520923,-6.9676086667039,0.724753595287351,1.06942616123909
"GMB","Africa",2008,14.3809472910341,80.8170927550214,80.8360011951905,3256411.94010671,12390449.605309,12397082.7769182,403128,553312995.1,552909867.1,6.0273243911023,0.00169831207289294,0.764444444444444,-111.977826740672,-7.3871866250026,0.88547360651122,1.84287076032957
"GNB","Africa",1968,30.5043519706526,58.8109183555841,58.806744905431,2686904.11377067,6634829.33280188,6637120.44437082,225725,391667694,391441969,7.17446724311585,0.000210868079289132,1.236,-71.1072543013513,-5.51001866424761,0.0776495065950818,13.1561065299267
"GNB","Africa",1978,7.25846740341881,31.9846666210271,31.9718644071872,2864679.40827415,8447679.06230657,8451753.69074794,296546.5,411650157.5,411353611,8.16441863283461,0.000806194418889911,1.208,-117.290299891595,-8.35113488614383,0.0803869681148148,9.96410446337875
"GNB","Africa",1988,19.0212753252955,41.4292366473755,41.4112427521012,3617968.62735812,9344435.5279227,9347724.76971842,274531.3,485399925.7,485125394.4,8.9362288787476,0.000404222048475371,1.26,-106.855127046657,-12.2664100479643,0.114275018498767,13.155985544241
"GNB","Africa",1998,19.6635319894304,50.6620598641008,50.7173224075002,2795864.9343014,10816040.6348766,10822665.508846,431574.1,523152206,522720631.9,6.83415438878103,0.0011472275334608,1.534,-86.1199529334676,-7.99645057470637,0.106692480576784,11.9426415999336
"GRC","Europe",1968,12.3150040630836,48.5121805245297,48.4027786293465,6730464.45521418,5747741.99412192,5745046.97310581,2439854.1,870648311.6,868208457.5,10.7152775632791,0.0603273105788013,8.964,-35.8014027584431,-8.51967824372471,5.35814963008573,2.17248789770261
"GRC","Europe",1978,14.9256501751522,43.4792495321403,43.268162751097,9758792.34584408,7048954.2261599,7041728.20483289,2389344.7,897953969.2,895564624.5,10.2742497077753,0.099440350877193,11.152,-56.789788864,-11.2709745255166,5.54262095347515,2.20195907794035
"GRC","Europe",1988,14.3854075140324,44.0206327109694,43.6026368028715,9379895.95458847,8180239.94575593,8176120.01166759,3091441.4,902054261.3,898962819.9,11.3272997037182,0.0938418438813192,13.367,-27.2727285379958,-8.18232048753569,5.56797550237658,1.76947861045658
"GRC","Europe",1998,26.2509002285918,56.4834348943221,56.311879693838,9636248.59033973,9101772.5319196,9100110.48168647,2980846.8,986892121.6,983911274.8,10.399542873318,0.0636045870837379,17.691,-44.2080624666507,-7.65415943315351,5.47714076626982,2.03687274186859
"GRC","Europe",2008,36.2719721360341,68.6562315225299,68.5886450364383,9630558.9114559,10312039.1820685,10313541.1655459,2690250.6,1126880366.1,1124190115.5,10.9769490639841,0.0511656432997896,21.0588888888889,-47.5145139748199,-7.68222264727158,5.54515715329104,2.32430742095025
"GTM","Americas",1968,17.4147470261421,51.9573350593212,51.8411754066151,4429243.93876009,6017430.67780996,6020267.74056692,1339683.7,758249146.5,756909462.8,6.39890557804692,0.0195741466144376,2.273,-59.3698813848725,-10.4533176921088,8.3046765991271,50.6402046524843
"GTM","Americas",1978,27.2034836348218,43.1860739575012,43.1220857759753,5596328.31216978,7461931.12578125,7465262.59541694,1413546.2,800675441.5,799261895.3,7.09486650397529,0.0333276730627724,2.826,-104.079774037019,-13.5814263385813,7.5716327561947,55.4078277799453
"GTM","Americas",1988,26.0688569742758,47.3072570763296,47.2300841279378,6999436.20757901,8530462.95530693,8533144.40850714,1501811,866565833.4,865064022.4,8.65811144276792,0.0534080195069087,2.796,-92.1742145963247,-9.72582559960314,7.51719068179016,50.7255119932574
"GTM","Americas",1998,49.2063108466355,61.942487212383,61.9350692048507,8463226.11987052,9633495.83817587,9635533.10194604,1667459.6,954177025.8,952509566.2,10.0239715500856,0.0557806442743894,5.512,-78.4598533066547,-10.2573577238643,7.33149577839897,53.0549018850785
"GTM","Americas",2008,35.8510481214557,75.6314626939612,75.5875326107388,9985456.11928665,11158780.5947083,11161174.4960933,2195255,1069515365.3,1067320110.3,9.84483571936147,0.075346989143512,8.59,-56.856433172609,-11.3388923840011,6.97295029526934,53.5250865237506
"GUY","Americas",1968,20.674774295476,61.5561146644714,61.4548185763073,10140210.4548419,7281272.48100228,7279662.1767496,177993.8,315874591.6,315696597.8,3.05026519148885,0.019546332550248,8.478,-91.751860273749,-10.2505451843854,1.58418206932803,23.0633459250319
"GUY","Americas",1978,24.0849129229721,31.3655280841699,31.3404159055472,11962046.6132174,9183647.9272694,9182331.84632094,161181.8,339751387.3,339590205.5,3.4235201531077,0.0178140571197083,7.524,-51.4112459730412,-10.17350737345,1.40099203893769,21.3208005532106
"GUY","Americas",1988,44.99755413336,38.7144377874031,38.6954087579584,11739177.1368766,10465247.8695334,10464683.16987,177527.5,388648956.3,388471428.8,4.56711060154413,0.0216760731319555,8.48,-80.5700171301596,-8.09870824208692,1.45868918002539,16.9268613210342
"GUY","Americas",1998,19.0380301070137,52.7445502144531,52.7095571813304,12354571.6292226,11645104.0268199,11644777.8151361,208780.1,452677718.7,452468938.6,4.83040646828329,0.0241317731393633,8.67,-124.977396658177,-7.63919309198061,1.50721068886059,16.1593587309832
"GUY","Americas",2008,14.2322607418986,74.0033415973209,73.9123216194969,11362626.6636775,13207788.4191356,13208694.4962859,250078.6,531330469.2,531080390.6,4.40213613734741,0.02565309030837,8.53222222222222,-120.115985097324,-6.23307232869417,1.63497888707867,20.9345101301604
"HND","Americas",1968,17.0656218128558,56.5543815506146,56.5436999704755,4560834.38395617,6149242.91105899,6150899.15551457,690903,689204470.3,688513567.3,6.39871346997502,0.00808846563498528,2.133,-61.4319152105614,-6.88239142910676,5.1723406793093,14.9858447620786
"HND","Americas",1978,21.0191292176694,45.2047974188643,45.1428010619834,5437758.74205378,7702490.68244813,7704925.245754,768272.9,725023253.1,724254980.2,6.95244838819923,0.00837968246793604,2.019,-113.576986172681,-7.86005742283592,5.43986281089157,22.1121315882788
"HND","Americas",1988,19.1887940405463,49.8815045512577,49.8461158516966,5735607.54168516,8957772.04863171,8961772.56210049,900465.8,733848252.8,732947787,7.01164992877316,0.0182027313148423,2.104,-98.2669206383504,-5.80907503755571,4.85717115049156,15.135989966677
"HND","Americas",1998,22.2081966633048,61.6642371719808,61.6354291580706,6205244.3454108,9766774.18924994,9770683.66306214,976659.5,892748012.9,891771353.4,7.62916145020385,0.0559571981881442,2.597,-80.3464113881458,-6.4951812383494,5.26351017590152,16.1743066956697
"HND","Americas",2008,40.9218855581267,79.6607325961166,79.5597732600535,7381681.43629011,11302615.2844408,11307180.5779629,1164173.2,1012457623.5,1011293450.3,7.61570182271338,0.048232159835539,2.78222222222222,-68.8467573064853,-7.50100882861494,4.98301555517018,15.8384107412451
"HRV","Europe",1998,7.86680241964912,44.1398919843918,44.3084480456567,14164982.6056155,8825383.0876564,8819627.42254817,845417.8,776955080.6,776109662.8,8.64343281683178,0.135513280616383,0.637,-17.5315532784958,-7.03749523814498,1.79917078606953,2.86528608408618
"HRV","Europe",2008,9.76058474867616,48.2303293870738,48.4201091537815,16858469.3020483,10682429.2460448,10676536.2178429,779352.7,823033240.1,822253887.4,9.23132273943465,0.119628167821808,1.69111111111111,-28.7866550986981,-4.71071413313228,1.59305970392381,5.02438241021386
"HTI","Americas",1968,33.0318086864124,67.2921832029295,67.0811877536803,3637559.78345405,6492725.9612127,6499041.08830893,1038432.2,469246689.1,468208256.9,12.4376758229472,0.000523115000441969,4.003,-92.7832697896872,-8.93164511993656,1.88198176342034,3.57634420610386
"HTI","Americas",1978,28.6695978265352,35.8167783369079,35.7938993866365,3363952.94439255,8036327.25640276,8047366.36739348,1154956.8,489995288.9,488840332.1,14.1573176464715,0.00158325750682439,4.686,-77.6333761357803,-6.75679805295989,1.96884407816152,3.87058598195475
"HTI","Americas",1988,87.4085699330896,43.5358739675441,43.5382785288851,3306540.75832137,8954701.14295095,8966795.4736209,1142485.3,532897418.4,531754933.1,15.7965000368569,0.00338417721518987,5.712,-55.1947061414952,-5.45216275520913,1.87799834954141,4.20721095868852
"HTI","Americas",1998,45.1625507763669,53.3319250900341,53.174835781673,3244869.53036229,10087708.8534967,10100850.0073644,1117421.9,583686641.5,582569219.6,15.7754190664321,0.0057826810990841,5.633,-67.9213085692973,-5.87138318836043,1.72566833666896,4.58719615778725
"HUN","Europe",1968,16.424203767227,45.1746971251077,44.3751960817977,10387683.3424704,5908074.79810803,5885079.0448896,4064255.4,791378406.7,787314151.3,7.58039734813655,0.0820099458483755,3.754,-29.1158347066044,-6.44373276744257,0.302528552364761,0.408183162022045
"HUN","Europe",1978,17.6951509508423,41.6011173948951,41.4947078313486,14390913.8720361,7194876.63298224,7162588.18621298,3909366.6,874536947,870627580.4,7.96139139120383,0.111084771277497,2.669,-17.029071826987,-9.22237940398897,0.306982258101816,0.466039732435834
"HUN","Europe",1988,6.8557216326072,41.679018564734,41.123576731746,12859563.6769558,8280435.93090274,8258988.91856084,4027324.2,864306214,860278889.8,9.72737307407664,0.0646651947950451,3.34,-15.393571266442,-10.2619307274971,0.328398103880597,0.750350052225455
"HUN","Europe",1998,5.44553281445807,51.1139502510364,52.6591289309193,13353207.1501882,9238206.27552482,9220805.46578468,3881991.9,927465653.9,923583662,8.67580044436012,0.0621487807897017,3.434,-16.3200755879917,-5.96285278678699,0.311100355890154,0.410556121625611
"HUN","Europe",2008,7.95822352319395,65.4122556652799,67.4252826891395,15285242.4821298,10670387.2827379,10653135.9622119,3871798.7,1038291687.6,1034419888.9,7.92136809368401,0.0712867155770994,3.40666666666667,-23.5218118961601,-4.29990841689651,0.336545327142915,0.397423225188068
"IDN","Asia",1968,57.4188279187603,61.250062168902,58.0349050954483,6317706.69017144,6683959.50568165,6698769.02838657,17612976.4,460614232.8,443001256.4,7.52352089288185,0.0111633153846154,10.218,-174.58380164895,-8.91997047145542,4.03861403492867,25.5037715047294
"IDN","Asia",1978,64.7939377922768,36.3856787700525,34.8488745972128,8362864.08738401,8119074.39288397,8108285.23355754,20497541.1,506039772.7,485542231.6,8.37433816728178,0.0392139663125239,10.528,-137.406811485891,-12.4674707644828,4.0313680890706,22.5210682462214
"IDN","Asia",1988,112.998825372265,44.0784624448416,41.97219067859,10019111.0285855,9237522.8592365,9199131.11285191,25630131.7,544822010.8,519191879.1,9.70109733264167,0.0541191975115234,10.325,-237.631316991701,-5.34261210192445,4.0667401616544,22.2652451350568
"IDN","Asia",1998,60.701235698755,60.4948781437643,57.598554755679,11822859.1274551,10415532.0003105,10345143.9442009,29696742.2,624597934.8,594901192.6,10.1391668089851,0.056736292414557,12.218,-130.893540586202,-7.49316982516776,4.05050032131662,23.5799251102434
"IDN","Asia",2008,97.5410990586544,72.5010095163913,67.6677486492494,14582664.4162801,11931620.5132088,11788713.5001099,37849516.3,740689001.5,702839485.2,9.57577623757268,0.0621998794588745,11.9544444444444,-131.554927636773,-8.16258625565345,4.23071931489819,21.975852234449
"IND","Asia",1968,24.4154351575499,53.4611157897666,49.7710852067472,3247712.13057246,5680957.16692594,6202315.13875871,158245904.1,896544970.8,738299066.7,14.5769742849503,0.0117031329768168,18.842,-90.846984452998,-6.8382219451803,4.36850425445558,30.3754989160112
"IND","Asia",1978,25.2692458755786,46.0196256454782,42.9351477679509,3943914.33370822,6911830.84108378,7521186.7247183,166089893.7,974266636.6,808176742.9,15.1924941786879,0.027635351596394,23.628,-90.8042449134526,-9.45865362245801,4.54861789815602,30.5797544166117
"IND","Asia",1988,67.5603535052705,46.6659712686944,43.0647523562504,5238426.91048906,7961203.47521469,8543255.98130277,172595236.4,980612653.6,808017417.2,16.3825984129387,0.0515791077598455,28.173,-123.086054321512,-9.39881070237286,4.58795547021109,25.0483213369548
"IND","Asia",1998,28.9007902141948,59.6610823870568,51.0641576370048,5996021.27453289,8904640.8996191,9479794.11451946,175568937.1,1062948708.2,887379771.1,17.0900034536998,0.0702714176268675,34.604,-187.287680879742,-11.3341877279164,4.34184849854053,26.0506527717488
"IND","Asia",2008,39.0250295699793,70.4781310399284,59.0345790247712,6916668.296485,10296411.3546514,10944645.05099,191438454.8,1188879167.9,997440713.1,18.3330765450238,0.0978707501702706,38.3688888888889,-65.4933036421757,-9.20318832649021,4.51672893504145,25.8028165140093
"IRN","Asia",1968,16.8356822064214,51.8001025682105,51.7674910564924,3364692.32973004,5857674.95759981,5886624.7559933,9211130,801807964.1,792596834.1,5.38435504946336,0.00865812444597656,9.22,-24.3931723987864,-7.05561573816486,30.2056659072438,2.4619594480989
"IRN","Asia",1978,16.0157039588089,44.2430008031419,44.5955389084276,4028695.76374203,7220288.46019774,7260811.24097714,10690263.7,858888058.9,848197795.2,6.17025108063524,0.0279410268980619,10.079,-27.3920341575701,-9.87890463624735,28.3453264557236,2.76565354312809
"IRN","Asia",1988,15.4287310540608,43.9835819219675,43.2485050467937,5135425.41924923,8405261.6339392,8454827.43507308,12629678,843915052.2,831285374.2,7.7770690582053,0.0370384983569481,11.303,-20.5801606559289,-7.43439794031305,30.2366847118227,2.21632965871855
"IRN","Asia",1998,17.2229037781369,59.2836242410602,58.805619692097,6654024.77444121,9228977.1415372,9262970.55738863,12903377.8,980161177.9,967257800.1,10.3976358090935,0.0564003008006315,14.184,-42.0238696113262,-7.7338847342051,29.7868569786501,2.30445787792449
"IRN","Asia",2008,11.8600066690273,67.8135094416334,68.231315481202,6513740.88097169,10714122.7002038,10763496.9214045,12705726.5,1095897480,1083191753.5,10.2530147882257,0.0443041199118927,20.3622222222222,-28.0541610047062,-6.91735783011568,28.9403520719987,2.60610529973217
"IRQ","Asia",1968,6.5246016582491,48.6176923717478,48.8246047209669,3274003.07180866,5687567.61318861,5694489.40085527,2362976.4,796659528.5,794296552.1,4.47115842426992,0.00410899828900296,16.703,-48.5722344207287,-5.42999444470287,13.7133431322698,5.66307425508393
"IRQ","Asia",1978,11.9369203899583,43.4010926310203,43.5304382869451,2832840.9756428,7158787.93499857,7171147.12796434,2603171.9,917427176.8,914824004.9,4.90038701290911,0.0160510636735743,18.449,-38.1585678286173,-6.32826662169196,12.8181266307673,6.09822517131759
"IRQ","Asia",1988,10.019415050748,43.6064218515134,43.5749703060664,3034035.41937589,8120918.90066585,8142707.63306882,3868076.5,926087816.1,922219739.6,5.93575625777186,0.0343704225352113,35.755,-30.3094939793212,-4.05659245974361,16.8134726579992,6.07131725647655
"IRQ","Asia",1998,5.5122829515815,55.6295120689489,55.5479010801901,3490431.23098908,8886255.779939,8906549.67165327,3646282.1,969587113.1,965940831,6.60916466030607,0.0469186903279369,40.021,-50.7736186329103,-6.78306070899886,14.1900362013034,5.02990949031414
"IRQ","Asia",2008,13.3432504613873,76.6004755812407,76.2042586215886,6274013.68834147,10634527.4838284,10645378.0965906,2657048.7,1084832008.8,1082174960.1,6.92815548493531,0.0279266669117068,40.7544444444444,-29.2718260501222,-7.53476507783716,14.3303576696918,4.34615424228817
"ISR","Asia",1968,11.0696813591159,39.1813241266993,39.1675619478701,7402632.89031109,5919407.73876594,5918687.88557248,318193.7,657784778.9,657466585.2,14.825934055076,0.0796205314009662,33.297,-72.2218705263144,-4.46372820287863,1.1568320531188,1.54990829575448
"ISR","Asia",1978,10.4117114552631,36.2845292420907,36.2010455243865,8320029.52643805,7014021.33234844,7013398.13395907,322677.4,677579595.4,677256918,16.2553946053477,0.10800981095956,38.773,-50.5167163892963,-6.74881407622227,1.20732441834873,1.18999673738895
"ISR","Asia",1988,10.2192940948293,36.4345639500462,36.435821664007,8806362.21653468,7995090.65056747,7994733.43166792,286528,651300795.6,651014267.6,19.7704284358185,0.116553817417698,34.439,-44.214842989352,-3.1459100598103,1.14538730478931,1.16297083184639
"ISR","Asia",1998,19.1903059219177,44.4119716720777,44.421155602636,8823038.56753553,8950523.27366312,8950572.19231465,285472,691819751.9,691534279.9,23.609570011756,0.123874818121285,39.852,-76.108531166627,-4.14289174822818,1.23001627482014,1.74737982088103
"ISR","Asia",2008,14.1658673385359,62.5083984197909,62.3896062628836,8324689.35999186,7910297.88426761,7910104.09937187,291063.9,580250696.9,579959633,22.4278452656251,0.111023701974319,43.0088888888889,-38.696448797933,-4.09430619654005,1.24962762125875,1.36836270493855
"ITA","Europe",1968,40.8219742719059,48.6318304509803,47.7497996987955,7870737.57108349,5836756.11281261,5812390.28596471,10471682.6,877814660.4,867342977.8,11.5439935249892,0.0499456463817542,18.616,-76.6270486540302,-8.77108753339841,4.08197443249555,4.90939325720828
"ITA","Europe",1978,36.4936126288428,43.9322230822965,42.8193415580808,9755812.19929573,7101695.52870913,7074056.69990013,9596693.6,931074213.5,921477519.9,12.0627778489025,0.083346894447834,20.161,-28.5202404293751,-9.49581753319461,4.16944703272845,4.91636404206757
"ITA","Europe",1988,26.5564928664421,42.9577873227015,42.1928210422891,11228545.8899049,8407452.34969028,8378593.40390735,8753426.5,862427918.2,853674491.7,14.3717688610942,0.0770711486545328,23.194,-31.7518125652703,-8.90603802558137,3.80576174474791,4.78527517260578
"ITA","Europe",1998,15.6308678174238,54.8011669608749,55.8118477326954,12441881.4263805,9367983.77085787,9340768.6303263,8104305.4,926083118.6,917978813.2,14.0984297487618,0.0774977221489443,25.958,-35.564434669944,-8.91880801085662,3.81080451700461,5.1370703206686
"ITA","Europe",2008,25.3640579582855,66.9038564682979,66.599822194883,12265614.3968922,10759324.3381328,10748829.4954804,7013944.3,1038804277.9,1031790333.6,14.3313019560704,0.0616691689551368,28.7166666666667,-40.9931220204259,-6.77871192219983,3.740629096329,5.07863763126412
"JAM","Americas",1968,32.5041128389711,67.475218747589,67.4487257219837,9494879.21339949,6987585.40903554,6986415.89151182,189868.2,408801030.7,408611162.5,9.60519694716783,0.0345781746031746,4.712,-113.470329080941,-8.84854209409042,2.09148397307294,4.66796542936097
"JAM","Americas",1978,18.3134613518444,36.4623138721044,36.4475477216151,8429665.67684044,8558724.21677701,8558764.76185838,179307.3,434636547.6,434457240.3,11.5584190528858,0.0327282608695652,5.075,-69.1579228113504,-5.76172858788135,2.00452569951932,3.56615478166778
"JAM","Americas",1988,21.6103999115287,43.1623921701045,43.1331002819824,8800562.0605771,9622388.99184436,9622708.76244657,179260.7,468186649.5,468007388.8,13.6178052860234,0.0375030500203335,5.14,-84.7137724612292,-6.58724719990312,2.05773925996315,2.61135950074653
"JAM","Americas",1998,23.2871032547148,53.9646242341755,53.949158503361,9095149.26065558,10827583.6369489,10828132.4052637,163999.2,515994572.4,515830573.2,12.3906511803485,0.0326174551386623,5.7,-105.895953074531,-7.50320491048166,2.15069371307492,3.03695622351667
"JAM","Americas",2008,28.3898272764187,75.0073609210287,74.9963152430829,9253332.67509119,12348605.071887,12349371.3347694,148536.7,600970882.2,600822345.5,14.0451840320112,0.0203830509259259,6.81,-63.9021676455629,-6.90889244633401,2.19488748519444,2.97838388985528
"JOR","Asia",1968,2.50793773581843,34.0538204536732,34.041890319375,1843456.4505691,6183870.48743684,6186763.6209746,327794.4,479555201.1,479227406.7,5.35938224682924,0.00590974616107803,3.137,-59.7659238208479,-5.08994430153357,1.129933531646,1.45035665249164
"JOR","Asia",1978,4.17124243009263,32.1233087392658,32.1138369682803,2226643.45577521,7611228.2282926,7613595.63533675,229566,518484911.8,518255345.8,7.88087639360622,0.0197859568275528,3.954,-34.5811759304582,-5.97335152107393,1.24798915579773,1.36644151777772
"JOR","Asia",1988,8.27343366509649,34.1964548821595,34.2015678324604,4012123.82103813,8849915.15565391,8851738.32451128,188399.7,498529551.6,498341151.9,10.0643591302169,0.0307027428224419,6.309,-38.2399734421779,-3.57880765252741,1.29760961574511,1.35970000932942
"JOR","Asia",1998,9.16728407491597,42.7609802984288,42.7663675993361,4483465.31606919,7043707.1188319,7044629.341257,174003.3,474679531.4,474505528.1,11.1665079472729,0.104723540448074,7.627,-63.8879155426856,-4.53061022779661,1.27629766345751,1.56689774004448
"JOR","Asia",2008,13.3821798570742,59.1990338961841,59.1479727787367,5751888.79568421,8360728.98427028,8361767.56198014,183701,459201530.7,459017829.7,12.064427036509,0.0681237748335164,9.66111111111111,-30.9200796390217,-5.23750699906938,1.28296121621761,1.33210746052488
"JPN","Asia",1968,24.2482485637636,49.9080253056202,48.3466178659094,12918821.0378289,6098649.60457087,6057703.31573739,4929469.1,827942696.6,823013227.5,8.27344143876888,0.126774261752061,50.751,-38.6010551290672,-13.830783652658,11.6802156832294,13.0756225884737
"JPN","Asia",1978,18.9226845430578,42.6471906416202,43.0141152395325,13430887.5628611,7468204.20379345,7439092.84382476,4251298.2,875935476.6,871684178.4,9.15610706430847,0.126985474612872,49.933,-24.0799281581825,-7.84275687555891,12.3021103796012,14.4258321803778
"JPN","Asia",1988,13.590349553485,45.1486711114157,45.1049035406888,13974828.2357222,8784886.10601973,8761716.05129412,3744875.6,841548735.6,837803860,8.91139227153801,0.111989259864581,50.076,-21.0806950967293,-9.055139695638,11.5843401440657,12.6047307972744
"JPN","Asia",1998,32.8768758599856,59.0484795637901,58.8763873904535,14701973.609844,9869256.85525091,9852268.54533147,3151922.2,901986868.3,898834946.1,9.03666891816626,0.108343532129357,53.329,-34.7873232300347,-11.9595179233514,12.7304573778483,13.035440779204
"JPN","Asia",2008,42.2335869359256,70.6903984778837,70.5633075255074,14793359.2725994,11203303.2116173,11192975.0431313,2932567.7,1031299228.3,1028366660.6,9.21722412593497,0.0891388111965115,54.3444444444444,-42.0029325060223,-17.5369453188093,11.8148245584715,14.1620044476472
"KAZ","Asia",1998,5.411372555911,54.4655744045843,53.5909219087813,3588390.71619433,9013671.8954773,9093864.92798452,14249788.2,976628515.5,962378727.3,2.73832924631492,0.000870361717058786,0.963,-11.4420978600252,-7.4237624609103,8.62923144695674,0.742631836939391
"KAZ","Asia",2008,5.44564597725214,67.3617599933639,68.910128530612,3999719.45165928,10526902.7574481,10634655.6603457,17511201.2,1076181720.4,1058670519.2,3.45823371941562,0.00222270682952206,0.947777777777778,-6.00922726394856,-6.03136952594642,9.07815711092939,0.705357814090753
"KGZ","Asia",1998,18.4660347869308,54.8384412058008,54.755948061091,8133146.99324984,9422432.22188925,9423717.8686442,912437.5,909227379,908314941.5,7.6429973534604,0.0185882479090714,9.691,-24.770755238283,-4.81133467963176,25.1767180379823,1.59323195334625
"KGZ","Asia",2008,12.5785869117349,68.6014809244731,68.5958736938257,8311649.57662377,10618509.4104939,10620566.1962567,921097.3,1031472286.4,1030551189.1,9.70427037448536,0.0206921685991158,9.64333333333333,-14.5541648489794,-6.39197042125399,25.3488520612877,1.55937344976942
"KHM","Asia",1968,13.0098354420616,57.9965572772467,57.5023821808628,3570624.78514269,6697636.84115468,6709357.31736901,1675550.5,414495992.4,412820441.9,2.17519026653087,0.00063219274058672,3.362,-88.0264849756225,-8.7827858990612,0.459782555623468,9.60738873522814
"KHM","Asia",1978,10.7949523664246,35.5980114321033,35.6479563193268,3229873.14310217,8281241.20519373,8298276.10944466,1535089,453715373.7,452180284.7,2.04486296674374,0.00119488536155203,5.168,-154.03137685916,-4.41103460044198,0.444320271144612,12.7904576539115
"KHM","Asia",1988,13.3652197584154,40.4780653355726,40.4923382981987,4120852.13028338,9368189.34384475,9389989.70550289,2068987.5,498532892,496463904.5,1.99952595044294,0.00159383576103019,5.684,-227.026819213133,-4.798529215507,0.442753676849594,10.5422239858321
"KHM","Asia",1998,13.9900638272536,59.023271824691,58.9998737364912,6054680.72891052,10832402.8527244,10854231.5665527,2614187.2,567913185.9,565298998.7,2.33284348090124,0.00140277127853169,6.075,-72.6043896223542,-4.80573298401246,0.472592021774807,11.719189620756
