"Country","timePeriod","stability","stabilityOverall","stabilityReduced","yield","yieldOverall","yieldReduced","areaHarvested","areaHarvestedOverall","areaHarvestedReduced","diversity","fertilizer","irrigation","instabilityTemp","instabilityPrec"
"GUY",1978,24.0849129229721,31.3655280841699,31.3404159055472,11962046.6132174,9183647.9272694,9182331.84632094,161181.8,339751387.3,339590205.5,3.4235201531077,0.0178140571197083,7.524,-50.9772384819248,-10.241895500634
"GUY",1988,44.99755413336,38.7144377874031,38.6954087579584,11739177.1368766,10465247.8695334,10464683.16987,177527.5,388648956.3,388471428.8,4.56711060154413,0.0216760731319555,8.48,-80.6753657874361,-8.09381151411469
"GUY",1998,19.0380301070137,52.7445502144531,52.7095571813304,12354571.6292226,11645104.0268199,11644777.8151361,208780.1,452677718.7,452468938.6,4.83040646828329,0.0241317731393633,8.67,-124.976009451863,-7.64262872749711
"GUY",2008,14.2322607418986,74.0033415973209,73.9123216194969,11362626.6636775,13207788.4191356,13208694.4962859,250078.6,531330469.2,531080390.6,4.40213613734741,0.02565309030837,8.53222222222222,-120.186984411838,-6.21532343557034
"HTI",1968,33.0318086864124,67.2921832029295,67.0811877536803,3637559.78345405,6492725.9612127,6499041.08830893,1038432.2,469246689.1,468208256.9,12.4376758229472,0.000523115000441969,4.003,-92.8319565312862,-8.92271420533806
"HTI",1978,28.6695978265352,35.8167783369079,35.7938993866365,3363952.94439255,8036327.25640276,8047366.36739348,1154956.8,489995288.9,488840332.1,14.1573176464715,0.00158325750682439,4.686,-77.2131119365749,-6.62215893494686
"HTI",1988,87.4085699330896,43.5358739675441,43.5382785288851,3306540.75832137,8954701.14295095,8966795.4736209,1142485.3,532897418.4,531754933.1,15.7965000368569,0.00338417721518987,5.712,-54.9997945792894,-5.45310043872171
"HTI",1998,45.1625507763669,53.3319250900341,53.174835781673,3244869.53036229,10087708.8534967,10100850.0073644,1117421.9,583686641.5,582569219.6,15.7754190664321,0.0057826810990841,5.633,-68.2492389864399,-5.84588628382005
"HND",1968,17.0656218128558,56.5543815506146,56.5436999704755,4560834.38395617,6149242.91105899,6150899.15551457,690903,689204470.3,688513567.3,6.39871346997502,0.00808846563498528,2.133,-60.9346292556025,-6.8416726777404
"HND",1978,21.0191292176694,45.2047974188643,45.1428010619834,5437758.74205378,7702490.68244813,7704925.245754,768272.9,725023253.1,724254980.2,6.95244838819923,0.00837968246793604,2.019,-114.914381132899,-7.7421766693857
"HND",1988,19.1887940405463,49.8815045512577,49.8461158516966,5735607.54168516,8957772.04863171,8961772.56210049,900465.8,733848252.8,732947787,7.01164992877316,0.0182027313148423,2.104,-97.2331792675078,-5.80358773534957
"HND",1998,22.2081966633048,61.6642371719808,61.6354291580706,6205244.3454108,9766774.18924994,9770683.66306214,976659.5,892748012.9,891771353.4,7.62916145020385,0.0559571981881442,2.597,-80.3845336953852,-6.49361403673951
"HND",2008,40.9218855581267,79.6607325961166,79.5597732600535,7381681.43629011,11302615.2844408,11307180.5779629,1164173.2,1012457623.5,1011293450.3,7.61570182271338,0.048232159835539,2.78222222222222,-68.9265892023869,-7.57138285131409
"HUN",1968,16.424203767227,45.1746971251077,44.3751960817977,10387683.3424704,5908074.79810803,5885079.0448896,4064255.4,791378406.7,787314151.3,7.58039734813655,0.0820099458483755,3.754,-29.0387339708406,-6.04481736157241
"HUN",1978,17.6951509508423,41.6011173948951,41.4947078313486,14390913.8720361,7194876.63298224,7162588.18621298,3909366.6,874536947,870627580.4,7.96139139120383,0.111084771277497,2.669,-20.7935413392255,-8.49486165673978
"HUN",1988,6.8557216326072,41.679018564734,41.123576731746,12859563.6769558,8280435.93090274,8258988.91856084,4027324.2,864306214,860278889.8,9.72737307407664,0.0646651947950451,3.34,-17.8665975994376,-8.66990477085791
"HUN",1998,5.44553281445807,51.1139502510364,52.6591289309193,13353207.1501882,9238206.27552482,9220805.46578468,3881991.9,927465653.9,923583662,8.67580044436012,0.0621487807897017,3.434,-17.8675101420073,-5.64181655921673
"HUN",2008,7.95822352319395,65.4122556652799,67.4252826891395,15285242.4821298,10670387.2827379,10653135.9622119,3871798.7,1038291687.6,1034419888.9,7.92136809368401,0.0712867155770994,3.40666666666667,-31.8003816378853,-4.09231466330538
"IND",1968,24.4154351575499,53.4611157897666,49.7710852067472,3247712.13057246,5680957.16692594,6202315.13875871,158245904.1,896544970.8,738299066.7,14.5769742849503,0.0117031329768168,18.842,-91.8916650160458,-6.8195655101363
"IND",1978,25.2692458755786,46.0196256454782,42.9351477679509,3943914.33370822,6911830.84108378,7521186.7247183,166089893.7,974266636.6,808176742.9,15.1924941786879,0.027635351596394,23.628,-93.7960043145727,-9.228318659967
"IND",1988,67.5603535052705,46.6659712686944,43.0647523562504,5238426.91048906,7961203.47521469,8543255.98130277,172595236.4,980612653.6,808017417.2,16.3825984129387,0.0515791077598455,28.173,-119.946677562636,-9.49394949022115
"IND",1998,28.9007902141948,59.6610823870568,51.0641576370048,5996021.27453289,8904640.8996191,9479794.11451946,175568937.1,1062948708.2,887379771.1,17.0900034536998,0.0702714176268675,34.604,-174.760885045242,-11.105772801844
"IND",2008,39.0250295699793,70.4781310399284,59.0345790247712,6916668.296485,10296411.3546514,10944645.05099,191438454.8,1188879167.9,997440713.1,18.3330765450238,0.0978707501702706,38.3688888888889,-68.786159503881,-8.939709994223
"IDN",1968,57.4188279187603,61.250062168902,58.0349050954483,6317706.69017144,6683959.50568165,6698769.02838657,17612976.4,460614232.8,443001256.4,7.52352089288185,0.0111633153846154,10.218,-174.742311778876,-8.8861411861898
"IDN",1978,64.7939377922768,36.3856787700525,34.8488745972128,8362864.08738401,8119074.39288397,8108285.23355754,20497541.1,506039772.7,485542231.6,8.37433816728178,0.0392139663125239,10.528,-136.582372912947,-12.383155439001
"IDN",1988,112.998825372265,44.0784624448416,41.97219067859,10019111.0285855,9237522.8592365,9199131.11285191,25630131.7,544822010.8,519191879.1,9.70109733264167,0.0541191975115234,10.325,-234.574850490031,-5.35246455476925
"IDN",1998,60.701235698755,60.4948781437643,57.598554755679,11822859.1274551,10415532.0003105,10345143.9442009,29696742.2,624597934.8,594901192.6,10.1391668089851,0.056736292414557,12.218,-131.117441001415,-7.62626614147505
"IDN",2008,97.5410990586544,72.5010095163913,67.6677486492494,14582664.4162801,11931620.5132088,11788713.5001099,37849516.3,740689001.5,702839485.2,9.57577623757268,0.0621998794588745,11.9544444444444,-131.383958055444,-8.15341441028535
"IRN",1968,16.8356822064214,51.8001025682105,51.7674910564924,3364692.32973004,5857674.95759981,5886624.7559933,9211130,801807964.1,792596834.1,5.38435504946336,0.00865812444597656,9.22,-25.7002909716807,-6.79174880287924
"IRN",1978,16.0157039588089,44.2430008031419,44.5955389084276,4028695.76374203,7220288.46019774,7260811.24097714,10690263.7,858888058.9,848197795.2,6.17025108063524,0.0279410268980619,10.079,-28.753551019027,-7.52592999270216
"IRN",1988,15.4287310540608,43.9835819219675,43.2485050467937,5135425.41924923,8405261.6339392,8454827.43507308,12629678,843915052.2,831285374.2,7.7770690582053,0.0370384983569481,11.303,-22.542853796688,-7.85619791453575
"IRN",1998,17.2229037781369,59.2836242410602,58.805619692097,6654024.77444121,9228977.1415372,9262970.55738863,12903377.8,980161177.9,967257800.1,10.3976358090935,0.0564003008006315,14.184,-42.6903646264165,-7.31831908568382
"IRN",2008,11.8600066690273,67.8135094416334,68.231315481202,6513740.88097169,10714122.7002038,10763496.9214045,12705726.5,1095897480,1083191753.5,10.2530147882257,0.0443041199118927,20.3622222222222,-36.2797575787701,-6.42159982399456
"IRQ",1968,6.5246016582491,48.6176923717478,48.8246047209669,3274003.07180866,5687567.61318861,5694489.40085527,2362976.4,796659528.5,794296552.1,4.47115842426992,0.00410899828900296,16.703,-49.8455193404221,-4.08912057227954
"IRQ",1978,11.9369203899583,43.4010926310203,43.5304382869451,2832840.9756428,7158787.93499857,7171147.12796434,2603171.9,917427176.8,914824004.9,4.90038701290911,0.0160510636735743,18.449,-38.8293846081419,-5.32730940416519
"IRQ",1988,10.019415050748,43.6064218515134,43.5749703060664,3034035.41937589,8120918.90066585,8142707.63306882,3868076.5,926087816.1,922219739.6,5.93575625777186,0.0343704225352113,35.755,-34.4315042772022,-4.21786087689908
"IRQ",1998,5.5122829515815,55.6295120689489,55.5479010801901,3490431.23098908,8886255.779939,8906549.67165327,3646282.1,969587113.1,965940831,6.60916466030607,0.0469186903279369,40.021,-53.7060193819665,-5.13390627411444
"IRQ",2008,13.3432504613873,76.6004755812407,76.2042586215886,6274013.68834147,10634527.4838284,10645378.0965906,2657048.7,1084832008.8,1082174960.1,6.92815548493531,0.0279266669117068,40.7544444444444,-31.8524572078299,-8.88069468415355
"ISR",1968,11.0696813591159,39.1813241266993,39.1675619478701,7402632.89031109,5919407.73876594,5918687.88557248,318193.7,657784778.9,657466585.2,14.825934055076,0.0796205314009662,33.297,-74.9184179689062,-4.76497196756416
"ISR",1978,10.4117114552631,36.2845292420907,36.2010455243865,8320029.52643805,7014021.33234844,7013398.13395907,322677.4,677579595.4,677256918,16.2553946053477,0.10800981095956,38.773,-50.1068294920639,-4.28061998856001
"ISR",1988,10.2192940948293,36.4345639500462,36.435821664007,8806362.21653468,7995090.65056747,7994733.43166792,286528,651300795.6,651014267.6,19.7704284358185,0.116553817417698,34.439,-50.8632982596188,-3.67699109981653
"ISR",1998,19.1903059219177,44.4119716720777,44.421155602636,8823038.56753553,8950523.27366312,8950572.19231465,285472,691819751.9,691534279.9,23.609570011756,0.123874818121285,39.852,-70.9803961299294,-3.43955001433148
"ISR",2008,14.1658673385359,62.5083984197909,62.3896062628836,8324689.35999186,7910297.88426761,7910104.09937187,291063.9,580250696.9,579959633,22.4278452656251,0.111023701974319,43.0088888888889,-38.5351451752479,-2.51353415786435
"ITA",1968,40.8219742719059,48.6318304509803,47.7497996987955,7870737.57108349,5836756.11281261,5812390.28596471,10471682.6,877814660.4,867342977.8,11.5439935249892,0.0499456463817542,18.616,-68.7816584643356,-6.78519258281157
"ITA",1978,36.4936126288428,43.9322230822965,42.8193415580808,9755812.19929573,7101695.52870913,7074056.69990013,9596693.6,931074213.5,921477519.9,12.0627778489025,0.083346894447834,20.161,-28.3081648071196,-8.53236492395796
"ITA",1988,26.5564928664421,42.9577873227015,42.1928210422891,11228545.8899049,8407452.34969028,8378593.40390735,8753426.5,862427918.2,853674491.7,14.3717688610942,0.0770711486545328,23.194,-35.0397872165862,-8.70811383253216
"ITA",1998,15.6308678174238,54.8011669608749,55.8118477326954,12441881.4263805,9367983.77085787,9340768.6303263,8104305.4,926083118.6,917978813.2,14.0984297487618,0.0774977221489443,25.958,-39.2936726666793,-8.46624669940945
"ITA",2008,25.3640579582855,66.9038564682979,66.599822194883,12265614.3968922,10759324.3381328,10748829.4954804,7013944.3,1038804277.9,1031790333.6,14.3313019560704,0.0616691689551368,28.7166666666667,-43.1600057538092,-6.98931631957212
"JAM",1968,32.5041128389711,67.475218747589,67.4487257219837,9494879.21339949,6987585.40903554,6986415.89151182,189868.2,408801030.7,408611162.5,9.60519694716783,0.0345781746031746,4.712,-112.364020680859,-8.97887404234547
"JAM",1978,18.3134613518444,36.4623138721044,36.4475477216151,8429665.67684044,8558724.21677701,8558764.76185838,179307.3,434636547.6,434457240.3,11.5584190528858,0.0327282608695652,5.075,-67.742703240939,-5.64763937305197
"JAM",1988,21.6103999115287,43.1623921701045,43.1331002819824,8800562.0605771,9622388.99184436,9622708.76244657,179260.7,468186649.5,468007388.8,13.6178052860234,0.0375030500203335,5.14,-82.680479208709,-6.65975147980497
"JAM",1998,23.2871032547148,53.9646242341755,53.949158503361,9095149.26065558,10827583.6369489,10828132.4052637,163999.2,515994572.4,515830573.2,12.3906511803485,0.0326174551386623,5.7,-103.027077596329,-7.32370366415614
"JAM",2008,28.3898272764187,75.0073609210287,74.9963152430829,9253332.67509119,12348605.071887,12349371.3347694,148536.7,600970882.2,600822345.5,14.0451840320112,0.0203830509259259,6.81,-63.4936854230024,-6.71325202447749
"JPN",1968,24.2482485637636,49.9080253056202,48.3466178659094,12918821.0378289,6098649.60457087,6057703.31573739,4929469.1,827942696.6,823013227.5,8.27344143876888,0.126774261752061,50.751,-48.4439648810039,-13.3145890712132
"JPN",1978,18.9226845430578,42.6471906416202,43.0141152395325,13430887.5628611,7468204.20379345,7439092.84382476,4251298.2,875935476.6,871684178.4,9.15610706430847,0.126985474612872,49.933,-29.0818491438323,-7.24836447065774
"JPN",1988,13.590349553485,45.1486711114157,45.1049035406888,13974828.2357222,8784886.10601973,8761716.05129412,3744875.6,841548735.6,837803860,8.91139227153801,0.111989259864581,50.076,-20.8273534914694,-8.51873511397934
"JPN",1998,32.8768758599856,59.0484795637901,58.8763873904535,14701973.609844,9869256.85525091,9852268.54533147,3151922.2,901986868.3,898834946.1,9.03666891816626,0.108343532129357,53.329,-44.1468548480437,-9.8758263278315
"JPN",2008,42.2335869359256,70.6903984778837,70.5633075255074,14793359.2725994,11203303.2116173,11192975.0431313,2932567.7,1031299228.3,1028366660.6,9.21722412593497,0.0891388111965115,54.3444444444444,-68.4463632145258,-18.2916960530353
"JOR",1968,2.50793773581843,34.0538204536732,34.041890319375,1843456.4505691,6183870.48743684,6186763.6209746,327794.4,479555201.1,479227406.7,5.35938224682924,0.00590974616107803,3.137,-60.5752391275138,-4.89313206339696
"JOR",1978,4.17124243009263,32.1233087392658,32.1138369682803,2226643.45577521,7611228.2282926,7613595.63533675,229566,518484911.8,518255345.8,7.88087639360622,0.0197859568275528,3.954,-34.7248136955788,-4.36905001008071
"JOR",1988,8.27343366509649,34.1964548821595,34.2015678324604,4012123.82103813,8849915.15565391,8851738.32451128,188399.7,498529551.6,498341151.9,10.0643591302169,0.0307027428224419,6.309,-42.1568992293591,-4.22983211722705
"JOR",1998,9.16728407491597,42.7609802984288,42.7663675993361,4483465.31606919,7043707.1188319,7044629.341257,174003.3,474679531.4,474505528.1,11.1665079472729,0.104723540448074,7.627,-62.7123850726251,-3.99596212257754
"JOR",2008,13.3821798570742,59.1990338961841,59.1479727787367,5751888.79568421,8360728.98427028,8361767.56198014,183701,459201530.7,459017829.7,12.064427036509,0.0681237748335164,9.66111111111111,-31.1730402463036,-3.56246426801244
"KAZ",1998,5.411372555911,54.4655744045843,53.5909219087813,3588390.71619433,9013671.8954773,9093864.92798452,14249788.2,976628515.5,962378727.3,2.73832924631492,0.000870361717058786,0.963,-13.6320019390015,-7.55992809253441
"KAZ",2008,5.44564597725214,67.3617599933639,68.910128530612,3999719.45165928,10526902.7574481,10634655.6603457,17511201.2,1076181720.4,1058670519.2,3.45823371941562,0.00222270682952206,0.947777777777778,-11.567479726337,-6.09434967782604
"KGZ",1998,18.4660347869308,54.8384412058008,54.755948061091,8133146.99324984,9422432.22188925,9423717.8686442,912437.5,909227379,908314941.5,7.6429973534604,0.0185882479090714,9.691,-18.9301965069692,-4.67768015770961
"KGZ",2008,12.5785869117349,68.6014809244731,68.5958736938257,8311649.57662377,10618509.4104939,10620566.1962567,921097.3,1031472286.4,1030551189.1,9.70427037448536,0.0206921685991158,9.64333333333333,-19.825222651896,-6.77180308990284
"LAO",1968,22.4658803541134,60.0991682264488,60.062043660392,3607423.38792141,6804499.02953637,6809730.38362648,716839.8,436293135.8,435576296,1.83194747883503,0.000284885327438519,2.046,-67.7206743417866,-13.3593771164689
"LAO",1978,18.2040712679294,35.7327179843874,35.7326855532488,4659691.5768844,8272236.2802079,8278233.70144874,787288.6,477465286.6,476677998,2.29752536682026,0.00128165406196633,6.861,-111.748876327931,-11.4505592573487
"LAO",1988,17.4335151234644,42.3824942867599,42.3931016479481,6174101.7107897,9312195.8036367,9316759.72897886,743984.9,511828552.2,511084567.3,3.12817532620665,0.00202576085717542,8.653,-163.989409092836,-8.49908443408035
"LAO",1998,20.35171852547,56.2679404535853,56.3560245043805,7796392.55993422,10524267.4472889,10529213.9105035,1049623.4,575170474,574120850.6,3.85791619458931,0.00374532751868993,15.099,-70.1404600386864,-11.4100940670056
"LVA",1998,12.1963860213606,38.7121269865784,38.6525493351799,8161869.52684447,8218540.75373963,8218562.16258284,573631.4,421268422.5,420694791.1,7.67760805934284,0.0346788362806617,0.05,-13.7124773944832,-8.68334954033287
"LVA",2008,9.95380282211396,46.5419296126651,46.5157870730089,11637907.5336982,8968304.87316849,8963638.90909821,745520.7,442071731.4,441326210.7,5.53541232783562,0.0546674080481074,0.0411111111111111,-13.5611054036892,-7.14320841279054
"LBN",1968,10.0890788258948,39.4193857258289,39.4158602451313,4259269.85466499,6059730.04797392,6060275.11424712,195382,640867655.8,640672273.8,18.1697645794886,0.0625707361405635,12.496,-46.1897000326675,-5.35656832724322
"LBN",1978,16.1633451695631,36.6551123097161,36.6526965649969,4920221.29364701,7341506.33431581,7342118.70228861,172351,679384198.4,679211847.4,20.7346395454666,0.0492404227212682,14.268,-37.1438982872678,-8.64045089321279
"LBN",1988,19.6674380519223,37.6644999544759,37.6533380936639,6672468.8254866,8351272.13921283,8351891.52676864,246542.7,661063251.1,660816708.4,24.9345230346995,0.0517790735341756,14.78,-30.3368019855348,-5.6214240836533
"LBN",1998,17.3078924283255,41.6839218378275,41.6814949657719,6659025.0891971,9163220.7460829,9164195.70781811,249551.7,641060130.4,640810578.7,18.8943762069608,0.0739523123252312,16.57,-44.4402882322102,-4.60938226310063
"LBN",2008,25.4607670574091,57.1551174323434,57.1473719271248,7021874.25682165,11240470.4145524,11241814.3164784,235931.4,739662653,739426721.6,18.5287683534884,0.0708371812865497,15.8511111111111,-27.8768789634411,-3.60205442153151
"LSO",1968,2.79782295067747,33.7428914544272,33.7052728600623,2437005.80718425,6118806.05810465,6120898.33621266,297207.9,533193146.5,532895938.6,4.31523037579131,0.000421420581655481,0.04,-23.4436039247879,-5.53583931378187
"LSO",1978,6.44736917537995,31.7283032389294,31.7300718239936,2853928.55127378,7563737.8571766,7565697.9355691,229606.6,555364514,555134907.4,3.95674619724107,0.00132934529744101,0.045,-25.2060808363072,-6.9809830340213
"LSO",1988,4.72277178952343,33.5234177748644,33.5105966781208,3058150.11064332,8845458.26651317,8847931.3280792,223967.8,516586995.7,516363027.9,3.73548466029308,0.00330030581039755,0.106,-30.1488607962694,-4.15627002415848
"LSO",1998,6.48681799705325,38.4321747722771,38.4639655136513,2769466.85814375,10129569.558009,10132701.446129,222697.8,526302357.9,526079660.1,3.75761874594207,0.00933743382123949,0.13,-32.3150966311277,-6.00323602761574
"LBR",1968,62.0233034826794,50.557653271115,50.5403880963692,4047134.85103963,6404417.75771992,6407295.92022798,317445.6,260672055.8,260354610.2,5.52591336967449,0.00404109109984263,0.08,-100.931807011958,-7.98168532080081
"LBR",1978,46.4010561030661,63.9373054416055,63.8616622852142,3851291.39226904,7654580.40356906,7659710.02277352,391375,292145625.4,291754250.4,5.58766098251998,0.00267944549033031,0.08,-94.1069894908033,-11.6159580547149
"LBR",1988,24.2246345397692,122.203166676563,121.970535619182,4002992.21457877,8808633.55358955,8812855.31982566,293997.6,333238056,332944058.4,8.58499245819018,0.000344827586206897,0.112,-225.538856916917,-16.5724644811467
"LBR",1998,26.5043646391571,84.2016136428055,84.1673550492267,4314935.21777473,9713487.74096135,9718520.64912948,357560.5,383875762.6,383518202.1,8.38105490483206,0,0.112,-97.629383472291,-9.14788463002714
"LBY",1968,3.78936032879669,35.6312815728137,35.7227719113935,1479687.08865359,5687996.85101012,5692032.68107813,533426.4,554767243.5,554233817.1,3.57862889455436,0.00435100960595962,1.383,-62.4994836014511,-3.91765511314229
"LBY",1978,6.30083473074022,33.053852908532,33.0413459379389,2150248.78175791,7112113.8797984,7117162.40037998,585959.3,577829609.2,577243649.9,4.27343712964512,0.0133241071003947,1.829,-83.7124233983854,-4.83756916705387
"LBY",1988,42.2249507177858,34.4798227975385,34.4444422794919,2769533.32289003,8134959.01391695,8140537.64169234,597599.3,572390035.5,571792436.2,9.5930662591806,0.012801559949211,2.963,-61.4372831310919,-4.81268348632325
"LBY",1998,22.9266158992975,42.3439069629575,42.2931520340114,2727864.4019952,9281256.33738309,9288849.35926328,694464.8,602008408.7,601313943.9,8.95319046037275,0.0139453860640301,2.883,-59.7575069251657,-4.982998338004
"LBY",2008,71.5021769357927,46.6890063655936,46.7169237673346,2527459.13934296,11034496.8504822,11045441.1222221,842918.9,656096939.4,655254020.5,7.93816549643723,0.0123505976095618,2.60777777777778,-53.0420263821962,-3.67217187423274
"LTU",1998,6.79790843101281,39.9273961712636,39.8669846558193,8750495.09654943,10275827.970885,10279364.0607789,1258358.4,559794412.2,558536053.8,8.26371704668908,0.0241844213074603,0.211,-14.3127204539943,-10.6418555369718
"LTU",2008,10.2448345528245,45.4666863041013,45.3395734442237,11935008.7751663,12052207.1210819,12052386.063573,1554451.9,623322795.3,621768343.4,7.2806364772048,0.054894047063773,0.148888888888889,-15.7916822111706,-6.73811488820632
"MDG",1968,38.2538425883599,68.3169284009488,67.9539335669789,4458090.04743075,6373542.71393742,6381550.34303061,2039661.1,492517873.6,490478212.5,7.33933515124382,0.00195510964825316,1.127,-60.1142821441187,-7.70404939405629
"MDG",1978,46.0760063030344,45.644181137599,45.5400183672649,4345041.11178628,7416650.61531038,7426011.71294738,2434376.1,802624589,800190212.9,7.83668503208648,0.0015035113035113,2.05,-82.163548983837,-7.11197435376986
"MDG",1988,81.2642648129971,49.2972854608899,49.2359979643824,4800110.38238868,8575375.88710522,8587378.31388044,2597881.5,820876328.3,818278446.8,8.79761271618414,0.00148701146047605,2.934,-112.184312959151,-9.85524074584109
"MDG",1998,17.9681887766454,60.9622641858753,61.0294918607378,5387135.70363758,9609541.42475789,9622353.7893581,2758951,912980717.2,910221766.2,8.99468157218748,0.00115261707523246,2.687,-147.53940235039,-6.36297102864931
"MDG",2008,39.0358319405172,79.3124926942672,79.2247390090179,7331916.81272321,11105343.6116763,11115137.0073847,2698406.7,1037023165.1,1034324758.4,10.8326622103347,0.00203830694444444,2.62222222222222,-104.026841340839,-12.1416951709249
"MWI",1968,16.4832290266022,55.9335843269984,55.9198923800667,3404054.34947105,5968188.56849303,5975529.49353689,1952125.8,683482194.9,681530069.1,6.07657753039292,0.0051063945713012,0.224,-79.0386055259647,-7.93477721291287
"MWI",1978,43.543013162856,43.5214302959065,43.4617441928329,3659811.58839196,7247689.16670567,7257540.95150447,2068157.3,757450543.8,755382386.5,6.30225460609229,0.0103341558804358,0.447,-55.2513614694146,-6.78162578782986
"MWI",1988,5.56312343437179,46.5276042347992,46.2313224769717,3511768.22493088,8372432.52696175,8387038.49815324,2290260.4,764548731,762258470.6,6.77873142302588,0.0145160660909997,0.668,-73.5992075034525,-5.14502191108238
"MWI",1998,4.68218343522206,52.3977718759726,52.6666386148405,4979068.47952326,9343814.10058056,9359491.32001366,2961067.8,830956351.7,827995283.9,7.86810394647525,0.0177464659685864,1.252,-50.3046940271109,-7.18348286183566
"MWI",2008,11.3516893871998,76.8317727079073,76.5577788636832,6724353.3132644,10848760.4023882,10864022.4631645,3711185.7,1003652895.2,999941709.5,8.54402931491038,0.0213699906604403,1.30444444444444,-44.4938994846932,-13.1285924145849
"MYS",1968,35.2549116822427,55.4419532531195,54.9935476304743,9662873.28635664,7222822.01755487,7212643.88791938,1537147.7,380136739.2,378599591.5,5.09757220708808,0.0196352410582181,6.831,-133.799757438441,-11.3400360213455
"MYS",1978,16.4153958027516,34.661852092093,34.7994375455416,15083549.8978965,8838716.19142788,8803526.48755368,2351052.4,424262415,421911362.6,5.26953650322324,0.0333919245234959,6.354,-132.396914792357,-10.2521039508693
"MYS",1988,18.6023406955437,41.5055535874709,40.5875581486813,17910659.145291,10447240.2035698,10377594.6279855,3772433.5,408363725.1,404591291.6,4.3016448029604,0.0427105268787956,5.181,-168.070786400646,-8.63865538725895
"MYS",1998,29.9941428031921,56.3562677522362,54.5274013857743,22170620.9134095,11816242.7400729,11701372.1581248,4986764.4,456503173.1,451516408.7,2.82481470481459,0.0713442741902643,5.286,-107.575911766969,-13.2520087899418
"MYS",2008,18.868701927201,73.5106218579491,72.3034046420827,25805189.4434368,13538064.469595,13399354.6797268,6029456.9,539129139.3,533099682.4,2.21053805990267,0.0600177615022029,5.34777777777778,-86.2794497963308,-10.560801514874
"MLI",1968,12.3735996056429,57.9347716553899,57.8673472456988,2685384.90051795,6026023.78435494,6035607.45577887,1903365.4,668660173.3,666756807.9,7.2173604363567,0.00178101595571475,0.19,-79.6731736419016,-11.7461887667633
"MLI",1978,7.59512211590882,46.7143793578515,46.7333934484151,3090622.97373593,7670792.20754967,7684115.87799376,1993258.6,694017220.4,692023961.8,6.98695784917893,0.0038465185327076,0.19,-66.3820930241779,-8.13038356374559
"MLI",1988,7.75429056760184,45.9254675053736,45.8248714956698,2982923.8476104,8737555.3192991,8763455.94683844,3370741.9,759101449.8,755730707.9,7.033458598317,0.00404206155185694,0.237,-117.099619638834,-9.07391734531975
"MLI",1998,10.4960666228897,58.1556451944987,59.1735277134777,3402457.96862602,9672452.30687638,9702426.5809017,4124599.4,869915941.3,865791341.9,8.31350225828758,0.0102207202475314,0.658,-78.0541237579347,-9.21422515206975
"MLI",2008,10.5715401655057,80.6178007435149,79.8803472275842,4660279.90928002,11261574.5193551,11303328.6201587,6162798.2,987773123.6,981610325.4,8.46997873537867,0.0175693765788414,0.887777777777778,-106.232466483839,-9.65152255400191
"MRT",1968,4.54514777616676,48.7079880026435,48.682368329738,1268982.51840492,6077326.94737398,6079029.651743,247419.6,695212622.8,694965203.2,4.28354681000548,0.00171574468085106,0.076,-70.3276486250905,-4.53460870708496
"MRT",1978,6.9071316450983,41.6018679041572,41.5877138254399,1644380.30782902,7622298.48188343,7624020.30449275,206478.9,717000416.3,716793937.4,4.71654871143437,0.00307487647282402,0.093,-61.3595772280455,-6.77777142468163
"MRT",1988,11.5043907584727,43.571527242555,43.6226788983188,2311054.93556349,8889785.41891131,8892539.96035316,288516,696319291.6,696030775.6,4.7328638652336,0.00820835214446953,0.105,-104.030902651993,-5.92909860704364
"MRT",1998,11.4968911354515,47.0008444201171,46.979166578103,2145064.43737098,9892132.8988657,9895817.91896726,331720,698682805.1,698351085.1,6.24578276230152,0.00400677200902935,0.11,-94.407423743999,-6.09353571197252
"MEX",1968,37.4957780115875,52.7964184664336,51.4129635288222,5359860.75038127,5884647.77574701,5893394.88791913,14453428.3,887606588.8,873153160.5,7.93640609516566,0.0286970363480325,4.186,-86.4978295392852,-16.2821243198108
"MEX",1978,32.2226532601671,45.2965452502797,44.7395322671814,6974783.57080561,7140700.63867823,7143391.80981803,15012563.6,962299380.9,947286817.3,9.29158116386272,0.0549059515684702,5.025,-111.228219967823,-7.8202834150339
"MEX",1988,24.2131148618466,47.3042379631548,47.251836104945,7578320.39593313,8199952.24712418,8210314.86881263,15804335.5,975876603,960072267.5,8.88655610939878,0.0499170293629584,5.592,-96.6006308249986,-14.3379593625263
"MEX",1998,85.6678987444193,61.9731469628682,61.5227647291217,8795552.01898564,9054264.30613516,9058239.01820487,16008837.5,1111783598,1095774760.5,9.42634777889316,0.044809050428934,5.915,-106.98004883287,-5.56869892350495
"MEX",2008,36.255517432874,74.3751963833996,73.9322857393148,10171631.9743336,10678961.6265778,10685529.1378428,15777216.4,1218192856.1,1202415639.7,10.5196916618642,0.0506479645689472,6.07888888888889,-77.3983580240113,-13.3761770339536
"MNG",1968,3.83827791731873,26.0506744856866,26.0589487588878,2575036.61228133,5599303.99744682,5603067.78165956,435060,349734188,349299128,2.23997007749171,0.0016173808086904,0.012,-1.94411122459709,-5.56451677552144
"MNG",1978,4.71409873857159,27.6221398549782,27.6221660097708,3284857.47397941,6734169.25614623,6739847.99142876,599312.5,362432960.3,361833647.8,2.38421647663584,0.00773625327303023,0.039,-2.25993359121586,-9.2718382183778
